Airline,Airline ID,Source airport,Destination airport
U2,2297,LJU,STN
U2,2297,LPL,AGP
U2,2297,LPL,ALC
U2,2297,LPL,AMS
U2,2297,LPL,BCN
U2,2297,LPL,BFS
U2,2297,LPL,BJV
U2,2297,LPL,CDG
U2,2297,LPL,FAO
U2,2297,LPL,GVA
U2,2297,LPL,IOM
U2,2297,LPL,JER
U2,2297,LPL,KRK
U2,2297,LPL,LIS
U2,2297,LPL,MAD
U2,2297,LPL,NAP
U2,2297,LPL,NCE
U2,2297,LPL,PMI
U2,2297,LPL,RHO
U2,2297,LPL,SXF
U2,2297,LTN,ABZ
U2,2297,LTN,AGP
U2,2297,LTN,ALC
U2,2297,LTN,AMS
U2,2297,LTN,BCN
U2,2297,LTN,BFS
U2,2297,LTN,BOD
U2,2297,LTN,BUD
U2,2297,LTN,CDG
U2,2297,LTN,CFU
U2,2297,LTN,CTA
U2,2297,LTN,DTM
U2,2297,LTN,EDI
U2,2297,LTN,FAO
U2,2297,LTN,GLA
U2,2297,LTN,GVA
U2,2297,LTN,HAM
U2,2297,LTN,HER
U2,2297,LTN,IBZ
U2,2297,LTN,INV
U2,2297,LTN,LIS
U2,2297,LTN,MAD
U2,2297,LTN,MPL
U2,2297,LTN,MXP
U2,2297,LTN,NCE
U2,2297,LTN,PMI
U2,2297,LTN,PSA
U2,2297,LTN,SXF
U2,2297,LTN,VCE
U2,2297,LTN,ZRH
U2,2297,LUX,LGW
U2,2297,LUX,LIS
U2,2297,LUX,MXP
U2,2297,LYS,AJA
U2,2297,LYS,BCN
U2,2297,LYS,BES
U2,2297,LYS,BIA
U2,2297,LYS,BOD
U2,2297,LYS,BRU
U2,2297,LYS,EDI
U2,2297,LYS,FCO
U2,2297,LYS,LGW
U2,2297,LYS,LIS
U2,2297,LYS,MAD
U2,2297,LYS,NCE
U2,2297,LYS,NTE
U2,2297,LYS,OPO
U2,2297,LYS,STN
U2,2297,LYS,SXF
U2,2297,LYS,TLS
U2,2297,LYS,VCE
U2,2297,MAD,BRS
U2,2297,MAD,BSL
U2,2297,MAD,CDG
U2,2297,MAD,EDI
U2,2297,MAD,GVA
U2,2297,MAD,LGW
U2,2297,MAD,LIS
U2,2297,MAD,LPL
U2,2297,MAD,LTN
U2,2297,MAD,LYS
U2,2297,MAD,MXP
U2,2297,MAD,SXF
U2,2297,MAH,LGW
U2,2297,MAN,AGP
U2,2297,MAN,ALC
U2,2297,MAN,AMS
U2,2297,MAN,ATH
U2,2297,MAN,AYT
U2,2297,MAN,BFS
U2,2297,MAN,BIO
U2,2297,MAN,BSL
U2,2297,MAN,CFU
U2,2297,MAN,CPH
U2,2297,MAN,CTA
U2,2297,MAN,DLM
U2,2297,MAN,GVA
U2,2297,MAN,HAM
U2,2297,MAN,HER
U2,2297,MAN,JMK
U2,2297,MAN,JTR
U2,2297,MAN,MLA
U2,2297,MAN,MUC
U2,2297,MAN,PMI
U2,2297,MAN,PRG
U2,2297,MAN,SKG
U2,2297,MAN,SOF
U2,2297,MAN,SXF
U2,2297,MAN,VCE
U2,2297,MJV,BRS
U2,2297,MJV,LGW
U2,2297,MLA,BFS
U2,2297,MLA,LGW
U2,2297,MLA,MAN
U2,2297,MLA,NCL
U2,2297,MPL,BSL
U2,2297,MPL,LGW
U2,2297,MPL,LTN
U2,2297,MRS,LGW
U2,2297,MUC,EDI
U2,2297,MUC,LGW
U2,2297,MUC,MAN
U2,2297,MUC,STN
U2,2297,MXP,AGP
U2,2297,MXP,AHO
U2,2297,MXP,AMS
U2,2297,MXP,ATH
U2,2297,MXP,BCN
U2,2297,MXP,BDS
U2,2297,MXP,BEG
U2,2297,MXP,BOD
U2,2297,MXP,BRI
U2,2297,MXP,BRU
U2,2297,MXP,CAG
U2,2297,MXP,CDG
U2,2297,MXP,CPH
U2,2297,MXP,CTA
U2,2297,MXP,EDI
U2,2297,MXP,FCO
U2,2297,MXP,HAM
U2,2297,MXP,HER
U2,2297,MXP,IBZ
U2,2297,MXP,JMK
U2,2297,MXP,LGW
U2,2297,MXP,LIS
U2,2297,MXP,LTN
U2,2297,MXP,LUX
U2,2297,MXP,MAD
U2,2297,MXP,NAP
U2,2297,MXP,OLB
U2,2297,MXP,PMI
U2,2297,MXP,PMO
U2,2297,MXP,PRG
U2,2297,MXP,SUF
U2,2297,MXP,SXF
U2,2297,NAP,BRU
U2,2297,NAP,BSL
U2,2297,NAP,CDG
U2,2297,NAP,CTA
U2,2297,NAP,EDI
U2,2297,NAP,GVA
U2,2297,NAP,HAM
U2,2297,NAP,LGW
U2,2297,NAP,LPL
U2,2297,NAP,MXP
U2,2297,NAP,NCE
U2,2297,NAP,ORY
U2,2297,NAP,STN
U2,2297,NAP,SXF
U2,2297,NAP,VCE
U2,2297,NCE,BCN
U2,2297,NCE,BFS
U2,2297,NCE,BOD
U2,2297,NCE,BRS
U2,2297,NCE,BRU
U2,2297,NCE,BSL
U2,2297,NCE,CDG
U2,2297,NCE,EDI
U2,2297,NCE,FCO
U2,2297,NCE,GVA
U2,2297,NCE,HAM
U2,2297,NCE,LGW
U2,2297,NCE,LIL
U2,2297,NCE,LIS
U2,2297,NCE,LPL
U2,2297,NCE,LTN
U2,2297,NCE,LYS
U2,2297,NCE,NAP
U2,2297,NCE,NCL
U2,2297,NCE,NTE
U2,2297,NCE,OLB
U2,2297,NCE,ORY
U2,2297,NCE,STN
U2,2297,NCE,SXF
U2,2297,NCE,TLS
U2,2297,NCE,VCE
U2,2297,NCL,AGP
U2,2297,NCL,ALC
U2,2297,NCL,AMS
U2,2297,NCL,BCN
U2,2297,NCL,BFS
U2,2297,NCL,BRS
U2,2297,NCL,FAO
U2,2297,NCL,JER
U2,2297,NCL,LGW
U2,2297,NCL,MLA
U2,2297,NCL,NCE
U2,2297,NCL,PMI
U2,2297,NTE,BSL
U2,2297,NTE,FCO
U2,2297,NTE,GVA
U2,2297,NTE,LGW
U2,2297,NTE,LYS
U2,2297,NTE,NCE
U2,2297,NTE,TLS
U2,2297,OLB,BSL
U2,2297,OLB,GVA
U2,2297,OLB,LGW
U2,2297,OLB,MXP
U2,2297,OLB,NCE
U2,2297,OLB,SXF
U2,2297,OPO,BSL
U2,2297,OPO,CDG
U2,2297,OPO,GVA
U2,2297,OPO,LGW
U2,2297,OPO,LYS
U2,2297,ORY,ATH
U2,2297,ORY,FAO
U2,2297,ORY,FCO
U2,2297,ORY,GVA
U2,2297,ORY,LIN
U2,2297,ORY,NAP
U2,2297,ORY,NCE
U2,2297,ORY,PMO
U2,2297,ORY,PSA
U2,2297,ORY,SXF
U2,2297,ORY,TLS
U2,2297,ORY,VCE
U2,2297,OTP,LGW
U2,2297,OVD,STN
U2,2297,PMI,BFS
U2,2297,PMI,BRS
U2,2297,PMI,BSL
U2,2297,PMI,EDI
U2,2297,PMI,GLA
U2,2297,PMI,GVA
U2,2297,PMI,HAM
U2,2297,PMI,LGW
U2,2297,PMI,LPL
U2,2297,PMI,LTN
U2,2297,PMI,MAN
U2,2297,PMI,MXP
U2,2297,PMI,NCL
U2,2297,PMI,SEN
U2,2297,PMI,STN
U2,2297,PMI,SXF
U2,2297,PMO,FCO
U2,2297,PMO,LGW
U2,2297,PMO,MXP
U2,2297,PMO,ORY
U2,2297,PRG,AMS
U2,2297,PRG,BRS
U2,2297,PRG,CDG
U2,2297,PRG,EDI
U2,2297,PRG,FCO
U2,2297,PRG,LGW
U2,2297,PRG,MAN
U2,2297,PRG,MXP
U2,2297,PRG,STN
U2,2297,PRN,BSL
U2,2297,PRN,GVA
U2,2297,PSA,BRS
U2,2297,PSA,LGW
U2,2297,PSA,LTN
U2,2297,PSA,ORY
U2,2297,PSA,SXF
U2,2297,RHO,LGW
U2,2297,RHO,LPL
U2,2297,SCQ,BSL
U2,2297,SCQ,GVA
U2,2297,SCQ,LGW
U2,2297,SEN,AGP
U2,2297,SEN,ALC
U2,2297,SEN,AMS
U2,2297,SEN,BCN
U2,2297,SEN,EDI
U2,2297,SEN,FAO
U2,2297,SEN,GVA
U2,2297,SEN,IBZ
U2,2297,SEN,JER
U2,2297,SEN,KRK
U2,2297,SEN,PMI
U2,2297,SEN,SXF
U2,2297,SEN,VCE
U2,2297,SKG,BSL
U2,2297,SKG,FCO
U2,2297,SKG,LGW
U2,2297,SKG,MAN
U2,2297,SKG,SXF
U2,2297,SOF,LGW
U2,2297,SOF,MAN
U2,2297,SOF,STN
U2,2297,SOF,SXF
U2,2297,SPU,BSL
U2,2297,SPU,GVA
U2,2297,SPU,LGW
U2,2297,STN,AGP
U2,2297,STN,AMS
U2,2297,STN,BFS
U2,2297,STN,BIO
U2,2297,STN,BJV
U2,2297,STN,CAG
U2,2297,STN,CPH
U2,2297,STN,DBV
U2,2297,STN,DLM
U2,2297,STN,EDI
U2,2297,STN,GLA
U2,2297,STN,IBZ
U2,2297,STN,LJU
U2,2297,STN,LYS
U2,2297,STN,MUC
U2,2297,STN,NAP
U2,2297,STN,NCE
U2,2297,STN,OVD
U2,2297,STN,PMI
U2,2297,STN,PRG
U2,2297,STN,SOF
U2,2297,SUF,MXP
U2,2297,SVQ,BSL
U2,2297,SVQ,GVA
U2,2297,SVQ,LGW
U2,2297,SXB,LGW
U2,2297,SXF,AGP
U2,2297,SXF,AMS
U2,2297,SXF,ATH
U2,2297,SXF,BCN
U2,2297,SXF,BRS
U2,2297,SXF,BRU
U2,2297,SXF,BSL
U2,2297,SXF,BUD
U2,2297,SXF,CAG
U2,2297,SXF,CPH
U2,2297,SXF,EDI
U2,2297,SXF,FCO
U2,2297,SXF,GLA
U2,2297,SXF,GVA
U2,2297,SXF,HER
U2,2297,SXF,LGW
U2,2297,SXF,LIS
U2,2297,SXF,LPL
U2,2297,SXF,LTN
U2,2297,SXF,LYS
U2,2297,SXF,MAD
U2,2297,SXF,MAN
U2,2297,SXF,MXP
U2,2297,SXF,NAP
U2,2297,SXF,NCE
U2,2297,SXF,OLB
U2,2297,SXF,ORY
U2,2297,SXF,PMI
U2,2297,SXF,PSA
U2,2297,SXF,SEN
U2,2297,SXF,SKG
U2,2297,SXF,SOF
U2,2297,SXF,SZG
U2,2297,SXF,VCE
U2,2297,SZG,SXF
U2,2297,TLL,LGW
U2,2297,TLS,BIA
U2,2297,TLS,BRS
U2,2297,TLS,BRU
U2,2297,TLS,BSL
U2,2297,TLS,CDG
U2,2297,TLS,FCO
U2,2297,TLS,GVA
U2,2297,TLS,LGW
U2,2297,TLS,LIL
U2,2297,TLS,LYS
U2,2297,TLS,NCE
U2,2297,TLS,NTE
U2,2297,TLS,ORY
U2,2297,VCE,BSL
U2,2297,VCE,CDG
U2,2297,VCE,GVA
U2,2297,VCE,HAM
U2,2297,VCE,LGW
U2,2297,VCE,LTN
U2,2297,VCE,LYS
U2,2297,VCE,MAN
U2,2297,VCE,NAP
U2,2297,VCE,NCE
U2,2297,VCE,ORY
U2,2297,VCE,SEN
U2,2297,VCE,SXF
U2,2297,VIE,LGW
U2,2297,VLC,LGW
U2,2297,VRN,LGW
U2,2297,ZAG,LGW
U2,2297,ZRH,LGW
U2,2297,ZRH,LTN
U2,2297,ZTH,LGW
U6,5234,SKG,ATH
UA,5209,BHX,BRU
UA,5209,BRU,BHX
UA,5209,BRU,GOT
UA,5209,BRU,HAJ
UA,5209,BRU,MAN
UA,5209,BRU,PRG
UA,5209,BRU,SXB
UA,5209,CPH,OSL
UA,5209,EDI,BRU
UA,5209,GOT,ARN
UA,5209,HAJ,BRU
UA,5209,PRG,BRU
UA,5209,TRN,BRU
UD,2757,LPY,ORY
UD,2757,ORY,LPY
UJ,11811,DOK,KBP
UJ,11811,KBP,AYT
UJ,11811,KBP,DOK
UJ,11811,KBP,ODS
UJ,11811,KBP,SIP
UJ,11811,ODS,KBP
UJ,11811,SIP,KBP
UN,5067,ABZ,LHR
UN,5067,EDI,LHR
UN,5067,LHR,ABZ
UN,5067,LHR,EDI
UN,5067,LHR,MAN
UN,5067,MAN,LHR
US,5265,AMS,LIS
US,5265,BIO,LIS
US,5265,BRU,ATH
US,5265,BRU,LIS
US,5265,CDG,ATH
US,5265,FAO,LIS
US,5265,FCO,ATH
US,5265,FCO,LIS
US,5265,FNC,LIS
US,5265,FRA,LIS
US,5265,FRA,SKG
US,5265,GVA,LIS
US,5265,JTR,ATH
US,5265,LHR,ATH
US,5265,LHR,LIS
US,5265,LIS,AMS
US,5265,LIS,BRU
US,5265,LIS,FAO
US,5265,LIS,FNC
US,5265,LIS,MAD
US,5265,LIS,OPO
US,5265,MAD,LIS
US,5265,MAD,OPO
US,5265,MUC,ATH
US,5265,MUC,LIS
US,5265,MUC,SKG
US,5265,MXP,LIS
US,5265,NCE,LIS
US,5265,OPO,LIS
US,5265,OPO,MAD
US,5265,SKG,ATH
US,5265,SKG,MUC
US,5265,SVQ,LIS
US,5265,VLC,LIS
US,5265,ZRH,LIS
UX,90,AGP,CDG
UX,90,AGP,IBZ
UX,90,AGP,MAD
UX,90,AGP,PMI
UX,90,AMS,MAD
UX,90,BCN,BJZ
UX,90,BCN,CDG
UX,90,BCN,MAD
UX,90,BCN,OTP
UX,90,BCN,PMI
UX,90,BCN,PRG
UX,90,BIO,CDG
UX,90,BIO,IBZ
UX,90,BIO,MAD
UX,90,BIO,PMI
UX,90,BJZ,BCN
UX,90,BJZ,MAD
UX,90,BRU,MAD
UX,90,CDG,AGP
UX,90,CDG,BCN
UX,90,CDG,BIO
UX,90,CDG,GOT
UX,90,CDG,VGO
UX,90,CDG,VLC
UX,90,FCO,MAD
UX,90,FRA,MAD
UX,90,GRX,PMI
UX,90,IBZ,MAD
UX,90,LCG,MAD
UX,90,LEI,MAD
UX,90,LEI,SVQ
UX,90,LGW,MAD
UX,90,LIS,MAD
UX,90,MAD,AGP
UX,90,MAD,AMS
UX,90,MAD,BCN
UX,90,MAD,BIO
UX,90,MAD,BJZ
UX,90,MAD,BRU
UX,90,MAD,FCO
UX,90,MAD,FRA
UX,90,MAD,IBZ
UX,90,MAD,LCG
UX,90,MAD,LEI
UX,90,MAD,LGW
UX,90,MAD,LIS
UX,90,MAD,MUC
UX,90,MAD,MXP
UX,90,MAD,ORY
UX,90,MAD,OTP
UX,90,MAD,OVD
UX,90,MAD,PMI
UX,90,MAD,PRG
UX,90,MAD,VGO
UX,90,MAD,VLC
UX,90,MUC,MAD
UX,90,MXP,MAD
UX,90,ORY,MAD
UX,90,ORY,PMI
UX,90,OTP,BCN
UX,90,OTP,MAD
UX,90,OVD,MAD
UX,90,PMI,BCN
UX,90,PMI,BIO
UX,90,PMI,GRX
UX,90,PMI,MAD
UX,90,PMI,ORY
UX,90,PMI,VLC
UX,90,PMI,ZAZ
UX,90,PRG,BCN
UX,90,PRG,MAD
UX,90,SCQ,IBZ
UX,90,SCQ,PMI
UX,90,SVQ,LEI
UX,90,SVQ,PMI
UX,90,VGO,CDG
UX,90,VGO,MAD
UX,90,VLC,CDG
UX,90,VLC,MAD
UX,90,VLC,PMI
UX,90,VLL,PMI
UX,90,ZAZ,PMI
V3,1669,FCO,KIV
V3,1669,FCO,LUZ
V3,1669,KIV,FCO
V3,1669,KIV,VCE
V3,1669,LUZ,FCO
V3,1669,VCE,KIV
V7,20577,AGP,BOD
V7,20577,AJA,BES
V7,20577,AJA,BOD
V7,20577,AJA,CFR
V7,20577,AJA,LIL
V7,20577,AJA,MPL
V7,20577,AJA,NTE
V7,20577,AJA,SXB
V7,20577,AJA,TLS
V7,20577,AOI,CTA
V7,20577,BES,AJA
V7,20577,BES,BIA
V7,20577,BIA,BES
V7,20577,BIA,BOD
V7,20577,BIA,LIL
V7,20577,BIA,NTE
V7,20577,BIA,SXB
V7,20577,BIA,TLS
V7,20577,BIO,VCE
V7,20577,BIQ,SXB
V7,20577,BOD,AGP
V7,20577,BOD,AJA
V7,20577,BOD,BIA
V7,20577,BOD,CLY
V7,20577,BOD,FLR
V7,20577,BOD,FSC
V7,20577,BOD,MUC
V7,20577,BOD,OLB
V7,20577,BOD,PMI
V7,20577,BOD,PMO
V7,20577,BOD,SXB
V7,20577,BOD,VCE
V7,20577,BRI,CTA
V7,20577,BRI,PMO
V7,20577,BRI,VCE
V7,20577,BRI,VRN
V7,20577,CFR,AJA
V7,20577,CLY,BOD
V7,20577,CLY,NTE
V7,20577,CTA,AOI
V7,20577,CTA,BRI
V7,20577,CTA,FLR
V7,20577,CTA,GOA
V7,20577,CTA,VCE
V7,20577,FLR,BOD
V7,20577,FLR,CTA
V7,20577,FLR,NTE
V7,20577,FLR,PMO
V7,20577,FSC,BOD
V7,20577,FSC,NTE
V7,20577,GOA,CTA
V7,20577,GOA,NAP
V7,20577,GOA,OLB
V7,20577,GOA,PMO
V7,20577,JTR,VCE
V7,20577,LIL,AJA
V7,20577,LIL,BIA
V7,20577,LMP,VCE
V7,20577,MPL,AJA
V7,20577,MPL,NTE
V7,20577,MPL,SXB
V7,20577,MUC,BOD
V7,20577,MUC,NTE
V7,20577,NAP,GOA
V7,20577,NAP,NTE
V7,20577,NAP,PMO
V7,20577,NTE,AJA
V7,20577,NTE,BIA
V7,20577,NTE,CLY
V7,20577,NTE,FLR
V7,20577,NTE,FSC
V7,20577,NTE,MPL
V7,20577,NTE,MUC
V7,20577,NTE,NAP
V7,20577,NTE,OLB
V7,20577,NTE,PGF
V7,20577,NTE,PMI
V7,20577,NTE,PMO
V7,20577,NTE,PRG
V7,20577,NTE,SXB
V7,20577,NTE,VCE
V7,20577,NTE,VLC
V7,20577,OLB,BOD
V7,20577,OLB,GOA
V7,20577,OLB,NTE
V7,20577,OLB,VCE
V7,20577,OVD,PMI
V7,20577,OVD,VLC
V7,20577,PGF,NTE
V7,20577,PMI,BOD
V7,20577,PMI,NTE
V7,20577,PMI,OVD
V7,20577,PMO,BOD
V7,20577,PMO,BRI
V7,20577,PMO,FLR
V7,20577,PMO,GOA
V7,20577,PMO,NAP
V7,20577,PMO,NTE
V7,20577,PMO,SXB
V7,20577,PMO,TRN
V7,20577,PMO,VCE
V7,20577,PMO,VRN
V7,20577,PNL,VCE
V7,20577,PRG,NTE
V7,20577,REG,VCE
V7,20577,SXB,AJA
V7,20577,SXB,BIA
V7,20577,SXB,BIQ
V7,20577,SXB,BOD
V7,20577,SXB,MPL
V7,20577,SXB,NTE
V7,20577,SXB,PMO
V7,20577,TLS,AJA
V7,20577,TLS,BIA
V7,20577,TRN,PMO
V7,20577,VCE,BIO
V7,20577,VCE,BOD
V7,20577,VCE,BRI
V7,20577,VCE,CTA
V7,20577,VCE,JTR
V7,20577,VCE,LMP
V7,20577,VCE,NTE
V7,20577,VCE,OLB
V7,20577,VCE,PMO
V7,20577,VCE,PNL
V7,20577,VCE,REG
V7,20577,VLC,NTE
V7,20577,VLC,OVD
V7,20577,VRN,BRI
V7,20577,VRN,PMO
V9,10800,BHD,IOM
V9,10800,BLK,IOM
V9,10800,CWL,VLY
V9,10800,GLO,IOM
V9,10800,IOM,BHD
V9,10800,IOM,BLK
V9,10800,IOM,GLO
V9,10800,IOM,NCL
V9,10800,NCL,IOM
V9,10800,VLY,CWL
VA,5360,MAN,MUC
VA,5360,MUC,MAN
VN,5309,FRA,MAD
VN,5309,MAD,FRA
VS,5347,ABZ,LHR
VS,5347,EDI,LHR
VS,5347,LHR,ABZ
VS,5347,LHR,EDI
VS,5347,LHR,MAN
VS,5347,MAN,LHR
VS,5347,MAN,MUC
VS,5347,MUC,MAN
VY,2439,AAL,BCN
VY,2439,AGP,AMS
VY,2439,AGP,BCN
VY,2439,AGP,BIO
VY,2439,AGP,BRU
VY,2439,AGP,CPH
VY,2439,AGP,CWL
VY,2439,AGP,FCO
VY,2439,AGP,HAJ
VY,2439,AGP,HAM
VY,2439,AGP,LYS
VY,2439,AGP,MUC
VY,2439,AGP,NTE
VY,2439,AGP,ORY
VY,2439,AGP,OVD
VY,2439,AGP,PMI
VY,2439,AGP,SCQ
VY,2439,AGP,TLS
VY,2439,ALC,AMS
VY,2439,ALC,BCN
VY,2439,ALC,BIO
VY,2439,ALC,BRU
VY,2439,ALC,CPH
VY,2439,ALC,CWL
VY,2439,ALC,FCO
VY,2439,ALC,IBZ
VY,2439,ALC,ORY
VY,2439,ALC,PMI
VY,2439,AMS,AGP
VY,2439,AMS,ALC
VY,2439,AMS,BCN
VY,2439,AMS,BIO
VY,2439,AMS,IBZ
VY,2439,AMS,PMI
VY,2439,AMS,SVQ
VY,2439,AMS,VLC
VY,2439,ARN,BCN
VY,2439,ATH,BCN
VY,2439,BCN,AAL
VY,2439,BCN,AGP
VY,2439,BCN,ALC
VY,2439,BCN,AMS
VY,2439,BCN,ARN
VY,2439,BCN,ATH
VY,2439,BCN,BES
VY,2439,BCN,BGO
VY,2439,BCN,BIO
VY,2439,BCN,BLQ
VY,2439,BCN,BOD
VY,2439,BCN,BRI
VY,2439,BCN,BRU
VY,2439,BCN,CDG
VY,2439,BCN,CPH
VY,2439,BCN,CTA
VY,2439,BCN,CWL
VY,2439,BCN,DBV
VY,2439,BCN,DRS
VY,2439,BCN,DTM
VY,2439,BCN,DUS
VY,2439,BCN,EAS
VY,2439,BCN,EDI
VY,2439,BCN,FCO
VY,2439,BCN,FLR
VY,2439,BCN,FRA
VY,2439,BCN,GOA
VY,2439,BCN,GOT
VY,2439,BCN,GRX
VY,2439,BCN,HAJ
VY,2439,BCN,HAM
VY,2439,BCN,HEL
VY,2439,BCN,IBZ
VY,2439,BCN,IEV
VY,2439,BCN,LCG
VY,2439,BCN,LEI
VY,2439,BCN,LEJ
VY,2439,BCN,LGW
VY,2439,BCN,LIL
VY,2439,BCN,LIS
VY,2439,BCN,LUX
VY,2439,BCN,LYS
VY,2439,BCN,MAD
VY,2439,BCN,MAH
VY,2439,BCN,MLA
VY,2439,BCN,MRS
VY,2439,BCN,MUC
VY,2439,BCN,MXP
VY,2439,BCN,NAP
VY,2439,BCN,NCE
VY,2439,BCN,NTE
VY,2439,BCN,NUE
VY,2439,BCN,OPO
VY,2439,BCN,ORY
VY,2439,BCN,OSL
VY,2439,BCN,OTP
VY,2439,BCN,OVD
VY,2439,BCN,PMI
VY,2439,BCN,PMO
VY,2439,BCN,PRG
VY,2439,BCN,PSA
VY,2439,BCN,RNS
VY,2439,BCN,SCQ
VY,2439,BCN,SDR
VY,2439,BCN,STR
VY,2439,BCN,SVG
VY,2439,BCN,SVQ
VY,2439,BCN,TLS
VY,2439,BCN,TRN
VY,2439,BCN,TXL
VY,2439,BCN,VCE
VY,2439,BCN,VGO
VY,2439,BCN,VIE
VY,2439,BCN,VLL
VY,2439,BCN,WAW
VY,2439,BCN,XRY
VY,2439,BCN,ZAG
VY,2439,BCN,ZRH
VY,2439,BES,BCN
VY,2439,BGO,BCN
VY,2439,BIO,AGP
VY,2439,BIO,ALC
VY,2439,BIO,AMS
VY,2439,BIO,BCN
VY,2439,BIO,IBZ
VY,2439,BIO,LCG
VY,2439,BIO,LHR
VY,2439,BIO,MXP
VY,2439,BIO,ORY
VY,2439,BIO,PMI
VY,2439,BIO,SVQ
VY,2439,BIO,TXL
VY,2439,BLQ,BCN
VY,2439,BLQ,ORY
VY,2439,BOD,BCN
VY,2439,BOD,PMI
VY,2439,BRI,BCN
VY,2439,BRI,FLR
VY,2439,BRU,AGP
VY,2439,BRU,ALC
VY,2439,BRU,BCN
VY,2439,BRU,FCO
VY,2439,BRU,IBZ
VY,2439,BRU,LIS
VY,2439,BRU,OPO
VY,2439,BRU,PMI
VY,2439,BRU,SCQ
VY,2439,BRU,VCE
VY,2439,BRU,VLC
VY,2439,CAG,FLR
VY,2439,CDG,BCN
VY,2439,CDG,MAD
VY,2439,CDG,OVD
VY,2439,CDG,SCQ
VY,2439,CPH,AGP
VY,2439,CPH,ALC
VY,2439,CPH,BCN
VY,2439,CPH,FLR
VY,2439,CTA,BCN
VY,2439,CTA,FCO
VY,2439,CTA,FLR
VY,2439,CWL,AGP
VY,2439,CWL,ALC
VY,2439,CWL,BCN
VY,2439,DBV,BCN
VY,2439,DRS,BCN
VY,2439,DTM,BCN
VY,2439,DUS,BCN
VY,2439,EAS,BCN
VY,2439,EDI,BCN
VY,2439,FCO,AGP
VY,2439,FCO,ALC
VY,2439,FCO,BCN
VY,2439,FCO,BRU
VY,2439,FCO,CTA
VY,2439,FCO,NTE
VY,2439,FCO,ORY
VY,2439,FCO,PRG
VY,2439,FCO,VLC
VY,2439,FLR,BCN
VY,2439,FLR,BRI
VY,2439,FLR,CAG
VY,2439,FLR,CPH
VY,2439,FLR,CTA
VY,2439,FLR,LGW
VY,2439,FLR,MAD
VY,2439,FLR,ORY
VY,2439,FLR,PMO
VY,2439,FLR,TXL
VY,2439,FRA,BCN
VY,2439,GOA,BCN
VY,2439,GOT,BCN
VY,2439,GRX,BCN
VY,2439,GRX,PMI
VY,2439,HAJ,AGP
VY,2439,HAJ,BCN
VY,2439,HAM,AGP
VY,2439,HAM,BCN
VY,2439,HEL,BCN
VY,2439,IBZ,ALC
VY,2439,IBZ,AMS
VY,2439,IBZ,BCN
VY,2439,IBZ,BIO
VY,2439,IBZ,BRU
VY,2439,IBZ,MAD
VY,2439,IBZ,ORY
VY,2439,IBZ,VLC
VY,2439,IEV,BCN
VY,2439,LCG,BCN
VY,2439,LCG,BIO
VY,2439,LCG,LHR
VY,2439,LCG,SVQ
VY,2439,LEI,BCN
VY,2439,LEJ,BCN
VY,2439,LGW,BCN
VY,2439,LGW,FLR
VY,2439,LHR,BIO
VY,2439,LHR,LCG
VY,2439,LIL,BCN
VY,2439,LIS,BCN
VY,2439,LIS,BRU
VY,2439,LIS,ORY
VY,2439,LUX,BCN
VY,2439,LYS,AGP
VY,2439,LYS,BCN
VY,2439,LYS,PMI
VY,2439,LYS,SVQ
VY,2439,MAD,BCN
VY,2439,MAD,CDG
VY,2439,MAD,FLR
VY,2439,MAD,IBZ
VY,2439,MAH,BCN
VY,2439,MLA,BCN
VY,2439,MRS,BCN
VY,2439,MRS,PMI
VY,2439,MUC,AGP
VY,2439,MUC,BCN
VY,2439,MXP,BCN
VY,2439,MXP,BIO
VY,2439,NAP,BCN
VY,2439,NCE,BCN
VY,2439,NTE,AGP
VY,2439,NTE,BCN
VY,2439,NTE,FCO
VY,2439,NTE,SVQ
VY,2439,NUE,BCN
VY,2439,OPO,BCN
VY,2439,OPO,BRU
VY,2439,OPO,ORY
VY,2439,ORY,AGP
VY,2439,ORY,ALC
VY,2439,ORY,BCN
VY,2439,ORY,BIO
VY,2439,ORY,BLQ
VY,2439,ORY,FCO
VY,2439,ORY,FLR
VY,2439,ORY,IBZ
VY,2439,ORY,LIS
VY,2439,ORY,OPO
VY,2439,ORY,PMI
VY,2439,ORY,SVQ
VY,2439,ORY,VLC
VY,2439,OSL,BCN
VY,2439,OTP,BCN
VY,2439,OVD,AGP
VY,2439,OVD,BCN
VY,2439,OVD,CDG
VY,2439,OVD,SVQ
VY,2439,PMI,AGP
VY,2439,PMI,ALC
VY,2439,PMI,AMS
VY,2439,PMI,BCN
VY,2439,PMI,BIO
VY,2439,PMI,BOD
VY,2439,PMI,BRU
VY,2439,PMI,GRX
VY,2439,PMI,LYS
VY,2439,PMI,MRS
VY,2439,PMI,ORY
VY,2439,PMI,SVQ
VY,2439,PMI,TLS
VY,2439,PMO,BCN
VY,2439,PMO,FLR
VY,2439,PRG,BCN
VY,2439,PRG,FCO
VY,2439,PSA,BCN
VY,2439,RNS,BCN
VY,2439,SCQ,AGP
VY,2439,SCQ,BCN
VY,2439,SCQ,BRU
VY,2439,SCQ,CDG
VY,2439,SDR,BCN
VY,2439,STR,BCN
VY,2439,SVG,BCN
VY,2439,SVQ,AMS
VY,2439,SVQ,BCN
VY,2439,SVQ,BIO
VY,2439,SVQ,LCG
VY,2439,SVQ,LYS
VY,2439,SVQ,NTE
