Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance,Estimated Cost,Estimated Duration
CGN,ZRH,Cologne,Germany,Zurich,Switzerland,50.8658981323,7.1427397728,47.464699,8.54917,391.75684624557147,100,1.4896960578069645
CLY,CGN,Calvi,France,Cologne,Germany,42.52444439999999,8.793055599999999,50.8658981323,7.1427397728,935.9622649344598,213,2.1699528311680747
CTA,CGN,Catania,Italy,Cologne,Germany,37.466801,15.0664,50.8658981323,7.1427397728,1616.1579138575246,430,3.0201973923219056
CTA,DUS,Catania,Italy,Duesseldorf,Germany,37.466801,15.0664,51.289501,6.766780000000001,1670.0090529248314,443,3.0875113161560392
CTA,HAJ,Catania,Italy,Hannover,Germany,37.466801,15.0664,52.461101532,9.68507957458,1718.9937956123283,455,3.1487422445154105
CTA,HAM,Catania,Italy,Hamburg,Germany,37.466801,15.0664,53.630401611328,9.988229751586902,1839.1170632540152,485,3.298896329067519
CTA,STR,Catania,Italy,Stuttgart,Germany,37.466801,15.0664,48.6898994446,9.22196006775,1334.1650321404718,319,2.6677062901755897
CTA,TXL,Catania,Italy,Berlin,Germany,37.466801,15.0664,52.5597,13.2877,1683.932987905319,446,3.1049162348816486
CWL,DUS,Cardiff,United Kingdom,Duesseldorf,Germany,51.39670181274414,-3.343329906463623,51.289501,6.766780000000001,701.7777363594114,166,1.8772221704492642
DBV,CGN,Dubrovnik,Croatia,Cologne,Germany,42.5614013671875,18.268199920654297,50.8658981323,7.1427397728,1251.1730332839106,301,2.5639662916048884
DBV,DUS,Dubrovnik,Croatia,Duesseldorf,Germany,42.5614013671875,18.268199920654297,51.289501,6.766780000000001,1302.6377200047748,312,2.6282971500059684
DBV,HAJ,Dubrovnik,Croatia,Hannover,Germany,42.5614013671875,18.268199920654297,52.461101532,9.68507957458,1273.639648404538,306,2.5920495605056724
DBV,HAM,Dubrovnik,Croatia,Hamburg,Germany,42.5614013671875,18.268199920654297,53.630401611328,9.988229751586902,1373.7165300701126,328,2.717145662587641
DBV,STR,Dubrovnik,Croatia,Stuttgart,Germany,42.5614013671875,18.268199920654297,48.6898994446,9.22196006775,978.1478319155184,221,2.222684789894398
DBV,TXL,Dubrovnik,Croatia,Berlin,Germany,42.5614013671875,18.268199920654297,52.5597,13.2877,1172.1756478909977,283,2.4652195598637467
DRS,CFU,Dresden,Germany,Kerkyra/corfu,Greece,51.1328010559082,13.767200469970703,39.601898193359375,19.911699295043945,1367.8823830096908,326,2.7098529787621137
DRS,CGN,Dresden,Germany,Cologne,Germany,51.1328010559082,13.767200469970703,50.8658981323,7.1427397728,464.3589698540897,114,1.580448712317612
DRS,DUS,Dresden,Germany,Duesseldorf,Germany,51.1328010559082,13.767200469970703,51.289501,6.766780000000001,487.76347017180046,118,1.6097043377147506
DRS,STR,Dresden,Germany,Stuttgart,Germany,51.1328010559082,13.767200469970703,48.6898994446,9.22196006775,423.7930328654882,106,1.5297412910818604
DTM,HDF,Dortmund,Germany,Heringsdorf,Germany,51.518299102799986,7.61223983765,53.8787002563,14.152299881,512.6440190850309,123,1.6408050238562886
DTM,MUC,Dortmund,Germany,Munich,Germany,51.518299102799986,7.61223983765,48.353802,11.7861,461.42129693754333,113,1.5767766211719292
DTM,PMI,Dortmund,Germany,Palma de Mallorca,Spain,51.518299102799986,7.61223983765,39.551700592,2.73881006241,1382.9114249228974,330,2.7286392811536215
DTM,SAW,Dortmund,Germany,Istanbul,Turkey,51.518299102799986,7.61223983765,40.898601532,29.3092002869,2032.3650163741463,534,3.5404562704676827
DTM,SPU,Dortmund,Germany,Split,Croatia,51.518299102799986,7.61223983765,43.53889846801758,16.29800033569336,1099.5158891000633,267,2.3743948613750794
DUB,CGN,Dublin,Ireland,Cologne,Germany,53.421299,-6.27007,50.8658981323,7.1427397728,956.6855635579964,217,2.1958569544474953
DUB,DUS,Dublin,Ireland,Duesseldorf,Germany,53.421299,-6.27007,51.289501,6.766780000000001,915.1061161724592,209,2.143882645215574
DUS,AOI,Duesseldorf,Germany,Ancona,Italy,51.289501,6.766780000000001,43.616299,13.3623,985.9470500757208,223,2.232433812594651
DUS,ARN,Duesseldorf,Germany,Stockholm,Sweden,51.289501,6.766780000000001,59.65190124511699,17.918600082397,1162.4021441822888,281,2.4530026802278613
DUS,BCN,Duesseldorf,Germany,Barcelona,Spain,51.289501,6.766780000000001,41.2971,2.07846,1167.4145868113608,282,2.4592682335142007
DUS,BIA,Duesseldorf,Germany,Bastia,France,51.289501,6.766780000000001,42.55270004272461,9.48373031616211,992.9733168088554,224,2.241216646011069
DUS,BIO,Duesseldorf,Germany,Bilbao,Spain,51.289501,6.766780000000001,43.30110168457031,-2.9106099605560303,1147.6346590297217,278,2.4345433237871523
DUS,BRI,Duesseldorf,Germany,Bari,Italy,51.289501,6.766780000000001,41.138901,16.760599,1363.0304525869192,325,2.703788065733649
DUS,BSL,Duesseldorf,Germany,Mulhouse,France,51.289501,6.766780000000001,47.59,7.5291667,415.0361388516746,104,1.5187951735645933
DUS,CAG,Duesseldorf,Germany,Cagliari,Italy,51.289501,6.766780000000001,39.251499,9.05428,1350.30272067324,323,2.6878784008415497
DUS,CTA,Duesseldorf,Germany,Catania,Italy,51.289501,6.766780000000001,37.466801,15.0664,1670.0090529248314,443,3.0875113161560392
DUS,CWL,Duesseldorf,Germany,Cardiff,United Kingdom,51.289501,6.766780000000001,51.39670181274414,-3.343329906463623,701.7777363594114,166,1.8772221704492642
DUS,DBV,Duesseldorf,Germany,Dubrovnik,Croatia,51.289501,6.766780000000001,42.5614013671875,18.268199920654297,1302.6377200047748,312,2.6282971500059684
DUS,DRS,Duesseldorf,Germany,Dresden,Germany,51.289501,6.766780000000001,51.1328010559082,13.767200469970703,487.76347017180046,118,1.6097043377147506
DUS,DUB,Duesseldorf,Germany,Dublin,Ireland,51.289501,6.766780000000001,53.421299,-6.27007,915.1061161724592,209,2.143882645215574
DUS,GVA,Duesseldorf,Germany,Geneva,Switzerland,51.289501,6.766780000000001,46.23809814453125,6.108950138092041,563.749469806704,133,1.70468683725838
DUS,HDF,Duesseldorf,Germany,Heringsdorf,Germany,51.289501,6.766780000000001,53.8787002563,14.152299881,575.6661149525004,135,1.7195826436906256
DUS,HER,Duesseldorf,Germany,Heraklion,Greece,51.289501,6.766780000000001,35.3396987915,25.1802997589,2302.818657775321,601,3.878523322219151
DUS,IBZ,Duesseldorf,Germany,Ibiza,Spain,51.289501,6.766780000000001,38.8728981018,1.3731199502899998,1443.1477219523229,343,2.803934652440404
DUS,KTW,Duesseldorf,Germany,Katowice,Poland,51.289501,6.766780000000001,50.4743,19.08,867.5426574282933,199,2.0844283217853663
DUS,LEJ,Duesseldorf,Germany,Leipzig,Germany,51.289501,6.766780000000001,51.423889,12.236389,380.0036339622633,98,1.475004542452829
DUS,LYS,Duesseldorf,Germany,Lyon,France,51.289501,6.766780000000001,45.725556,5.081111,630.9752810299956,152,1.7887191012874943
DUS,MAD,Duesseldorf,Germany,Madrid,Spain,51.289501,6.766780000000001,40.471926,-3.56264,1441.2996839854334,343,2.8016246049817917
DUS,MPL,Duesseldorf,Germany,Montpellier,France,51.289501,6.766780000000001,43.57619857788086,3.96301007270813,883.0517905070114,202,2.1038147381337646
DUS,MXP,Duesseldorf,Germany,Milano,Italy,51.289501,6.766780000000001,45.6306,8.728110000000001,645.583019667582,155,1.8069787745844774
DUS,NQY,Duesseldorf,Germany,Newquai,United Kingdom,51.289501,6.766780000000001,50.44060134887695,-4.995409965515137,829.9475121995755,191,2.0374343902494694
DUS,NUE,Duesseldorf,Germany,Nuernberg,Germany,51.289501,6.766780000000001,49.498699,11.078056,364.6708667557474,95,1.4558385834446843
DUS,OLB,Duesseldorf,Germany,Olbia,Italy,51.289501,6.766780000000001,40.898701,9.51763,1174.4896408013074,284,2.468112051001634
DUS,PMI,Duesseldorf,Germany,Palma de Mallorca,Spain,51.289501,6.766780000000001,39.551700592,2.73881006241,1341.9749996893795,321,2.6774687496117244
DUS,POZ,Duesseldorf,Germany,Poznan,Poland,51.289501,6.766780000000001,52.4210014343,16.8262996674,701.6412035167913,166,1.8770515043959892
DUS,PRG,Duesseldorf,Germany,Prague,Czech Republic,51.289501,6.766780000000001,50.1008,14.26,543.8229731788716,129,1.6797787164735896
DUS,PRN,Duesseldorf,Germany,Pristina,Serbia,51.289501,6.766780000000001,42.5728,21.035801,1449.1698809894558,344,2.8114623512368198
DUS,SKG,Duesseldorf,Germany,Thessaloniki,Greece,51.289501,6.766780000000001,40.51969909667969,22.97089958190918,1726.6366258272403,457,3.1582957822840503
DUS,SPU,Duesseldorf,Germany,Split,Croatia,51.289501,6.766780000000001,43.53889846801758,16.29800033569336,1119.3173794754373,272,2.3991467243442965
DUS,SUF,Duesseldorf,Germany,Lamezia,Italy,51.289501,6.766780000000001,38.905399,16.2423,1562.090849711944,416,2.9526135621399296
DUS,TRN,Duesseldorf,Germany,Torino,Italy,51.289501,6.766780000000001,45.200802,7.64963,680.1673008498392,162,1.850209126062299
DUS,VCE,Duesseldorf,Germany,Venice,Italy,51.289501,6.766780000000001,45.505299,12.3519,763.4988855573004,178,1.9543736069466253
DUS,WAW,Duesseldorf,Germany,Warsaw,Poland,51.289501,6.766780000000001,52.1656990051,20.9671001434,981.283749304187,222,2.2266046866302336
DUS,WRO,Duesseldorf,Germany,Wroclaw,Poland,51.289501,6.766780000000001,51.10269927979999,16.885799408,704.8513276266574,166,1.8810641595333217
DUS,ZAD,Duesseldorf,Germany,Zadar,Croatia,51.289501,6.766780000000001,44.108299,15.3467,1023.2267328400184,251,2.279033416050023
EDI,CGN,Edinburgh,United Kingdom,Cologne,Germany,55.95000076293945,-3.372499942779541,50.8658981323,7.1427397728,895.8076802463069,205,2.1197596003078836
FAO,CGN,Faro,Portugal,Cologne,Germany,37.0144004822,-7.965909957889999,50.8658981323,7.1427397728,1950.5133996456357,513,3.4381417495570448
FAO,HAM,Faro,Portugal,Hamburg,Germany,37.0144004822,-7.965909957889999,53.630401611328,9.988229751586902,2306.3947044180613,602,3.8829933805225765
FAO,STR,Faro,Portugal,Stuttgart,Germany,37.0144004822,-7.965909957889999,48.6898994446,9.22196006775,1901.9458830265175,501,3.377432353783147
FCO,CGN,Rome,Italy,Cologne,Germany,41.8002778,12.2388889,50.8658981323,7.1427397728,1080.6606292463623,263,2.350825786557953
FCO,HAJ,Rome,Italy,Hannover,Germany,41.8002778,12.2388889,52.461101532,9.68507957458,1200.8662444778367,290,2.501082805597296
FCO,HAM,Rome,Italy,Hamburg,Germany,41.8002778,12.2388889,53.630401611328,9.988229751586902,1326.0054203595294,317,2.657506775449412
FCO,STR,Rome,Italy,Stuttgart,Germany,41.8002778,12.2388889,48.6898994446,9.22196006775,801.5010826360831,186,2.0018763532951036
FCO,TXL,Rome,Italy,Berlin,Germany,41.8002778,12.2388889,52.5597,13.2877,1198.9815450253593,289,2.4987269312816993
FDH,CGN,Friedrichshafen,Germany,Cologne,Germany,47.671298980699994,9.511489868160002,50.8658981323,7.1427397728,394.56426328199507,100,1.4932053291024938
FKB,HAM,Karlsruhe/Baden-Baden,Germany,Hamburg,Germany,48.7793998718,8.08049964905,53.630401611328,9.988229751586902,555.4848878192762,131,1.6943561097740951
FMM,HAM,Memmingen,Germany,Hamburg,Germany,47.9888000488,10.2395000458,53.630401611328,9.988229751586902,627.5647608107435,151,1.7844559510134292
FMM,TXL,Memmingen,Germany,Berlin,Germany,47.9888000488,10.2395000458,52.5597,13.2877,552.3725568007118,130,1.6904656960008897
FRA,HDF,Frankfurt,Germany,Heringsdorf,Germany,50.033333,8.570556,53.8787002563,14.152299881,573.3534449846735,134,1.7166918062308418
GVA,DUS,Geneva,Switzerland,Duesseldorf,Germany,46.23809814453125,6.108950138092041,51.289501,6.766780000000001,563.749469806704,133,1.70468683725838
GVA,HAM,Geneva,Switzerland,Hamburg,Germany,46.23809814453125,6.108950138092041,53.630401611328,9.988229751586902,867.2790414339107,199,2.0840988017923885
HAJ,BCN,Hannover,Germany,Barcelona,Spain,52.461101532,9.68507957458,41.2971,2.07846,1367.6018130093164,326,2.7095022662616453
HAJ,CTA,Hannover,Germany,Catania,Italy,52.461101532,9.68507957458,37.466801,15.0664,1718.9937956123283,455,3.1487422445154105
HAJ,DBV,Hannover,Germany,Dubrovnik,Croatia,52.461101532,9.68507957458,42.5614013671875,18.268199920654297,1273.639648404538,306,2.5920495605056724
HAJ,FCO,Hannover,Germany,Rome,Italy,52.461101532,9.68507957458,41.8002778,12.2388889,1200.8662444778367,290,2.501082805597296
HAJ,HER,Hannover,Germany,Heraklion,Greece,52.461101532,9.68507957458,35.3396987915,25.1802997589,2262.236491199953,591,3.827795613999941
HAJ,MXP,Hannover,Germany,Milano,Italy,52.461101532,9.68507957458,45.6306,8.728110000000001,762.6939761493625,178,1.953367470186703
HAJ,NAP,Hannover,Germany,Naples,Italy,52.461101532,9.68507957458,40.886002000000005,14.2908,1333.4968140835117,319,2.6668710176043895
HAJ,PMI,Hannover,Germany,Palma de Mallorca,Spain,52.461101532,9.68507957458,39.551700592,2.73881006241,1530.694491493166,408,2.9133681143664574
HAJ,PRN,Hannover,Germany,Pristina,Serbia,52.461101532,9.68507957458,42.5728,21.035801,1387.809678307866,331,2.7347620978848326
HAJ,SAW,Hannover,Germany,Istanbul,Turkey,52.461101532,9.68507957458,40.898601532,29.3092002869,1961.9679424249737,516,3.452459928031217
HAJ,SKG,Hannover,Germany,Thessaloniki,Greece,52.461101532,9.68507957458,40.51969909667969,22.97089958190918,1667.006298246801,442,3.0837578728085013
HAJ,SPU,Hannover,Germany,Split,Croatia,52.461101532,9.68507957458,43.53889846801758,16.29800033569336,1106.304338584893,269,2.382880423231116
HAJ,STN,Hannover,Germany,London,United Kingdom,52.461101532,9.68507957458,51.8849983215,0.234999999404,647.1398550409789,155,1.8089248188012235
HAJ,STR,Hannover,Germany,Stuttgart,Germany,52.461101532,9.68507957458,48.6898994446,9.22196006775,420.60934541451985,105,1.5257616817681499
HAJ,SUF,Hannover,Germany,Lamezia,Italy,52.461101532,9.68507957458,38.905399,16.2423,1589.4412364069738,423,2.986801545508717
HAJ,VCE,Hannover,Germany,Venice,Italy,52.461101532,9.68507957458,45.505299,12.3519,797.4103741573039,185,1.9967629676966299
HAJ,VIE,Hannover,Germany,Vienna,Austria,52.461101532,9.68507957458,48.110298156738,16.569700241089002,687.4071722284567,163,1.8592589652855709
HAM,AMS,Hamburg,Germany,Amsterdam,Netherlands,53.630401611328,9.988229751586902,52.308601,4.76389,379.356902650655,98,1.4741961283133187
HAM,ARN,Hamburg,Germany,Stockholm,Sweden,53.630401611328,9.988229751586902,59.65190124511699,17.918600082397,825.5040617457934,191,2.0318800771822416
HAM,BCN,Hamburg,Germany,Barcelona,Spain,53.630401611328,9.988229751586902,41.2971,2.07846,1492.5636307154116,354,2.8657045383942643
HAM,BGO,Hamburg,Germany,Bergen,Norway,53.630401611328,9.988229751586902,60.29339981,5.218140125,794.8250293945966,184,1.9935312867432458
HAM,BHX,Hamburg,Germany,Birmingham,United Kingdom,53.630401611328,9.988229751586902,52.4538993835,-1.7480299472799998,794.4900140144011,184,1.9931125175180013
HAM,BIA,Hamburg,Germany,Bastia,France,53.630401611328,9.988229751586902,42.55270004272461,9.48373031616211,1232.3455823149216,297,2.540431977893652
HAM,BUD,Hamburg,Germany,Budapest,Hungary,53.630401611328,9.988229751586902,47.429759999999995,19.261093,949.8154517034168,215,2.1872693146292708
HAM,CDG,Hamburg,Germany,Paris,France,53.630401611328,9.988229751586902,49.012798,2.55,727.8466214152309,171,1.9098082767690385
HAM,CGN,Hamburg,Germany,Cologne,Germany,53.630401611328,9.988229751586902,50.8658981323,7.1427397728,363.2786751206645,95,1.4540983439008306
HAM,CTA,Hamburg,Germany,Catania,Italy,53.630401611328,9.988229751586902,37.466801,15.0664,1839.1170632540152,485,3.298896329067519
HAM,DBV,Hamburg,Germany,Dubrovnik,Croatia,53.630401611328,9.988229751586902,42.5614013671875,18.268199920654297,1373.7165300701126,328,2.717145662587641
HAM,FAO,Hamburg,Germany,Faro,Portugal,53.630401611328,9.988229751586902,37.0144004822,-7.965909957889999,2306.3947044180613,602,3.8829933805225765
HAM,FCO,Hamburg,Germany,Rome,Italy,53.630401611328,9.988229751586902,41.8002778,12.2388889,1326.0054203595294,317,2.657506775449412
HAM,FKB,Hamburg,Germany,Karlsruhe/Baden-Baden,Germany,53.630401611328,9.988229751586902,48.7793998718,8.08049964905,555.4848878192762,131,1.6943561097740951
HAM,FMM,Hamburg,Germany,Memmingen,Germany,53.630401611328,9.988229751586902,47.9888000488,10.2395000458,627.5647608107435,151,1.7844559510134292
HAM,GVA,Hamburg,Germany,Geneva,Switzerland,53.630401611328,9.988229751586902,46.23809814453125,6.108950138092041,867.2790414339107,199,2.0840988017923885
HAM,HER,Hamburg,Germany,Heraklion,Greece,53.630401611328,9.988229751586902,35.3396987915,25.1802997589,2352.9636711125427,614,3.9412045888906784
HAM,KLU,Hamburg,Germany,Klagenfurt,Austria,53.630401611328,9.988229751586902,46.642502,14.3377,836.1790386291287,193,2.045223798286411
HAM,LHR,Hamburg,Germany,London,United Kingdom,53.630401611328,9.988229751586902,51.4706,-0.461941,745.4433932249115,175,1.9318042415311392
HAM,MAD,Hamburg,Germany,Madrid,Spain,53.630401611328,9.988229751586902,40.471926,-3.56264,1780.8570411038572,471,3.2260713013798217
HAM,MAN,Hamburg,Germany,Manchester,United Kingdom,53.630401611328,9.988229751586902,53.35369873046875,-2.2749500274658203,810.8316563604448,188,2.013539570450556
HAM,MXP,Hamburg,Germany,Milano,Italy,53.630401611328,9.988229751586902,45.6306,8.728110000000001,894.1165104007666,204,2.1176456380009583
HAM,NAP,Hamburg,Germany,Naples,Italy,53.630401611328,9.988229751586902,40.886002000000005,14.2908,1453.1503473795226,345,2.8164379342244033
HAM,NCE,Hamburg,Germany,Nice,France,53.630401611328,9.988229751586902,43.658401489300005,7.215869903560001,1127.1595229747495,273,2.408949403718437
HAM,NUE,Hamburg,Germany,Nuernberg,Germany,53.630401611328,9.988229751586902,49.498699,11.078056,465.5440748643671,114,1.5819300935804588
HAM,OLB,Hamburg,Germany,Olbia,Italy,53.630401611328,9.988229751586902,40.898701,9.51763,1416.1375123891617,337,2.770171890486452
HAM,OSL,Hamburg,Germany,Oslo,Norway,53.630401611328,9.988229751586902,60.121,11.0502,724.5758073105765,170,1.9057197591382207
HAM,PMI,Hamburg,Germany,Palma de Mallorca,Spain,53.630401611328,9.988229751586902,39.551700592,2.73881006241,1658.5016376331082,440,3.0731270470413854
HAM,PRG,Hamburg,Germany,Prague,Czech Republic,53.630401611328,9.988229751586902,50.1008,14.26,489.78114627231673,119,1.612226432840396
HAM,PRN,Hamburg,Germany,Pristina,Serbia,53.630401611328,9.988229751586902,42.5728,21.035801,1474.359602568063,350,2.842949503210079
HAM,RJK,Hamburg,Germany,Rijeka,Croatia,53.630401611328,9.988229751586902,45.21689987182617,14.570300102233888,991.9811112303616,224,2.239976389037952
HAM,SAW,Hamburg,Germany,Istanbul,Turkey,53.630401611328,9.988229751586902,40.898601532,29.3092002869,2019.739841020778,530,3.5246748012759723
HAM,SKG,Hamburg,Germany,Thessaloniki,Greece,53.630401611328,9.988229751586902,40.51969909667969,22.97089958190918,1752.3639144187764,464,3.1904548930234706
HAM,SPU,Hamburg,Germany,Split,Croatia,53.630401611328,9.988229751586902,43.53889846801758,16.29800033569336,1213.15466973379,292,2.5164433371672374
HAM,STR,Hamburg,Germany,Stuttgart,Germany,53.630401611328,9.988229751586902,48.6898994446,9.22196006775,551.9424771472789,130,1.6899280964340986
HAM,TLS,Hamburg,Germany,Toulouse,France,53.630401611328,9.988229751586902,43.629101,1.36382,1277.9189842634803,307,2.5973987303293504
HAM,VCE,Hamburg,Germany,Venice,Italy,53.630401611328,9.988229751586902,45.505299,12.3519,919.2720675815305,209,2.1490900844769127
HAM,VIE,Hamburg,Germany,Vienna,Austria,53.630401611328,9.988229751586902,48.110298156738,16.569700241089002,767.4636458170978,179,1.9593295572713723
HAM,VRN,Hamburg,Germany,Villafranca,Italy,53.630401611328,9.988229751586902,45.395699,10.8885,917.9407321039622,209,2.147425915129953
HAM,ZRH,Hamburg,Germany,Zurich,Switzerland,53.630401611328,9.988229751586902,47.464699,8.54917,693.0545681128923,164,1.8663182101411153
HDF,CGN,Heringsdorf,Germany,Cologne,Germany,53.8787002563,14.152299881,50.8658981323,7.1427397728,581.5349473386814,136,1.7269186841733517
HDF,DTM,Heringsdorf,Germany,Dortmund,Germany,53.8787002563,14.152299881,51.518299102799986,7.61223983765,512.6440190850309,123,1.6408050238562886
