Source airport,Destination airport
ARN,OSD
ARN,OSL
ARN,OUL
ARN,PMI
ARN,PRG
ARN,PUY
ARN,RIX
ARN,RNB
ARN,SDL
ARN,SFT
ARN,SKG
ARN,SPU
ARN,SVG
ARN,TKU
ARN,TLL
ARN,TMP
ARN,TOS
ARN,TRD
ARN,TXL
ARN,UME
ARN,VAA
ARN,VBY
ARN,VHM
ARN,VNO
ARN,ZRH
ATH,ARN
ATH,CPH
ATH,OSL
BCN,ARN
BCN,CPH
BCN,OSL
BEG,FRA
BEG,MUC
BGO,ABZ
BGO,AES
BGO,ALC
BGO,ARN
BGO,CPH
BGO,FRA
BGO,MAN
BGO,OSL
BGO,SVG
BGO,TRD
BHX,ARN
BHX,CPH
BIQ,CPH
BLL,ARN
BLL,CPH
BLL,FRA
BLL,OSL
BLQ,ARN
BLQ,CPH
BOO,OSL
BOO,TOS
BOO,TRD
BRE,CPH
BRU,ARN
BRU,CPH
BRU,OSL
BSL,FRA
BSL,MUC
BUD,CPH
BUD,FRA
CDG,ARN
CDG,CPH
CDG,OSL
CHQ,OSL
CPH,AAL
CPH,AAR
CPH,ABZ
CPH,AES
CPH,AGP
CPH,AMS
CPH,ARN
CPH,ATH
CPH,BCN
CPH,BGO
CPH,BHX
CPH,BIQ
CPH,BLL
CPH,BLQ
CPH,BRE
CPH,BRU
CPH,BUD
CPH,CDG
CPH,DUB
CPH,DUS
CPH,FCO
CPH,FRA
CPH,GDN
CPH,GOT
CPH,GVA
CPH,GZP
CPH,HAJ
CPH,HAM
CPH,HAU
CPH,HEL
CPH,KRS
CPH,LBA
CPH,LHR
CPH,LIN
CPH,LJU
CPH,LPI
CPH,LUX
CPH,MAD
CPH,MAN
CPH,MUC
CPH,MXP
CPH,NCE
CPH,NCL
CPH,OSL
CPH,OTP
CPH,PLQ
CPH,PMI
CPH,POZ
CPH,PRG
CPH,PRN
CPH,RIX
CPH,SKG
CPH,SPU
CPH,STR
CPH,SVG
CPH,TKU
CPH,TLL
CPH,TRD
CPH,TRF
CPH,TXL
CPH,VCE
CPH,VNO
CPH,WAW
CPH,WRO
CPH,ZAG
CPH,ZRH
DBV,ARN
DUB,ARN
DUB,CPH
DUB,OSL
DUS,ARN
DUS,CPH
DUS,OSL
EDI,ARN
EDI,OSL
EDI,SVG
EVE,OSL
FCO,ARN
FCO,CPH
FCO,OSL
FRA,ARN
FRA,BEG
FRA,BGO
FRA,BLL
FRA,BSL
FRA,CPH
FRA,GOT
FRA,HEL
FRA,OSL
FRA,SVG
GDN,CPH
GDN,OSL
GEV,ARN
GEV,KRF
GOT,AGP
GOT,ARN
GOT,CPH
GOT,FRA
GOT,LHR
GOT,MUC
GOT,OSL
GOT,PMI
GOT,SPU
GVA,ARN
GVA,CPH
GZP,CPH
GZP,OSL
HAD,VXO
HAJ,CPH
HAM,ARN
HAM,CPH
HAU,CPH
HAU,OSL
HEL,ARN
HEL,CPH
HEL,FRA
HEL,MUC
HEL,OSL
HMV,VHM
KKN,OSL
KLR,ARN
KLX,ARN
KRF,ARN
KRF,GEV
KRN,ARN
KRS,ALC
KRS,CPH
KRS,OSL
KSU,OSL
LBA,CPH
LHR,ARN
LHR,CPH
LHR,GOT
LHR,OSL
LHR,SVG
LIN,ARN
LIN,CPH
LJU,CPH
LLA,ARN
LPI,CPH
LUX,CPH
LYC,AJR
LYC,ARN
MAD,ARN
MAD,CPH
MAN,ARN
MAN,BGO
MAN,CPH
MAN,OSL
MLA,ARN
MMX,ARN
MOL,OSL
MUC,ARN
MUC,BEG
MUC,BSL
MUC,CPH
MUC,GOT
MUC,HEL
MUC,MAD
MUC,OSL
MXP,CPH
MXP,OSL
NCE,ARN
NCE,CPH
NCE,OSL
NCL,CPH
NCL,SVG
OSD,ARN
OSL,AAL
OSL,ABZ
OSL,AES
OSL,AGP
OSL,ALC
OSL,ALF
OSL,AMS
OSL,ARN
OSL,ATH
OSL,BCN
OSL,BGO
OSL,BLL
OSL,BOO
OSL,BRU
OSL,CDG
OSL,CHQ
OSL,CPH
OSL,DUB
OSL,DUS
OSL,EDI
OSL,EVE
OSL,FCO
OSL,FRA
OSL,GDN
OSL,GOT
OSL,GZP
OSL,HAU
OSL,HEL
OSL,KKN
OSL,KRS
OSL,KSU
OSL,LHR
OSL,MAN
OSL,MOL
OSL,MUC
OSL,MXP
OSL,NCE
OSL,PMI
OSL,PRG
OSL,RIX
OSL,SVG
OSL,TLL
OSL,TOS
OSL,TRD
OSL,TXL
OSL,ZRH
OTP,CPH
OUL,ARN
PLQ,CPH
PMI,ARN
PMI,CPH
PMI,GOT
PMI,OSL
POZ,CPH
PRG,ARN
PRG,CPH
PRG,OSL
PRN,CPH
PUY,ARN
RIX,ARN
RIX,CPH
RIX,OSL
RNB,ARN
SDL,ARN
SFT,ARN
SKG,ARN
SKG,CPH
SPU,ARN
SPU,CPH
SPU,GOT
STR,CPH
SVG,ABZ
SVG,ALC
SVG,ARN
SVG,BGO
SVG,CPH
SVG,EDI
SVG,FRA
SVG,LHR
SVG,NCL
SVG,OSL
SVG,TOS
SVG,TRD
TKU,ARN
TKU,CPH
TLL,ARN
TLL,CPH
TLL,OSL
TLL,TRD
TMP,ARN
TOS,ALF
TOS,ARN
TOS,BOO
TOS,OSL
TOS,SVG
TRD,AES
TRD,ALC
TRD,ARN
TRD,BGO
TRD,BOO
TRD,CPH
TRD,OSL
TRD,SVG
TRD,TLL
TRD,TRF
TRF,CPH
TRF,SVG
TXL,ARN
TXL,CPH
TXL,OSL
UME,ARN
VAA,ARN
VBY,ARN
VCE,CPH
VHM,ARN
VHM,HMV
VNO,ARN
VNO,CPH
VXO,ARN
WAW,CPH
WRO,CPH
ZAG,CPH
ZRH,ARN
ZRH,CPH
ZRH,OSL
AGP,BRU
ALC,BRU
ATH,BRU
BCN,BRU
BHX,BRU
BIA,BRU
BIO,BRU
BLQ,BRU
BMA,BRU
BRS,BRU
BRU,AGP
BRU,ALC
BRU,ATH
BRU,BCN
BRU,BHX
BRU,BIA
BRU,BIO
BRU,BLQ
BRU,BMA
BRU,BRS
BRU,BSL
BRU,BUD
BRU,CDG
BRU,CPH
BRU,CTA
BRU,EDI
BRU,FAO
BRU,FCO
BRU,FLR
BRU,FRA
BRU,GOT
BRU,GVA
BRU,HAJ
BRU,HAM
BRU,HER
BRU,KBP
BRU,LHR
BRU,LIN
BRU,LIS
BRU,LJU
BRU,LYS
BRU,MAD
BRU,MAN
BRU,MLA
BRU,MRS
BRU,MUC
BRU,MXP
BRU,NAP
BRU,NCE
BRU,NCL
BRU,OPO
BRU,OSL
BRU,OTP
BRU,PMO
BRU,PRG
BRU,RIX
BRU,SVQ
BRU,SXB
BRU,TLL
BRU,TLS
BRU,TRN
BRU,TXL
BRU,VCE
BRU,VIE
BRU,VNO
BRU,ZAG
BRU,ZRH
BSL,BRU
BUD,BRU
CDG,BRU
CPH,BRU
CTA,BRU
EDI,BRU
FAO,BRU
FCO,BRU
FLR,BRU
FRA,BRU
FRA,LIN
GOT,BRU
GVA,BRU
HAJ,BRU
HAM,BRU
HER,BRU
KBP,BRU
LHR,BRU
LIN,BRU
LIN,FRA
LIS,BRU
LJU,BRU
LYS,BRU
MAD,BRU
MAN,BRU
MLA,BRU
MRS,BRU
MUC,BRU
MXP,BRU
NAP,BRU
NCE,BRU
NCL,BRU
OPO,BRU
OSL,BRU
OTP,BRU
PMO,BRU
PRG,BRU
RIX,BRU
SVQ,BRU
SXB,BRU
TLL,BRU
TLS,BRU
TRN,BRU
TXL,BRU
VCE,BRU
VIE,BRU
VNO,BRU
ZAG,BRU
ZRH,BRU
BCN,MXP
FRA,LYS
MAN,MUC
MUC,MAN
MXP,BCN
AGB,MRS
AYT,BRE
AYT,DRS
AYT,ERF
AYT,FDH
AYT,FRA
AYT,KSF
AYT,LEJ
AYT,RLG
AYT,SXF
AYT,TXL
BRE,AYT
BRE,FNC
BRE,IBZ
BRE,LEJ
BRE,PMI
BRE,VIE
BRS,CEG
BRS,TLS
CEG,BRS
CEG,TLS
DRS,AYT
DTM,ONQ
DUS,HER
DUS,ONQ
DUS,RHO
ERF,AYT
ERF,LGW
ERF,PMI
FDH,AYT
FDH,PMI
FNC,BRE
FRA,AYT
HER,DUS
IBZ,BRE
KSF,AYT
KSF,PMI
LEJ,AYT
LEJ,BRE
LGW,ERF
LGW,PRN
MRS,AGB
ONQ,DTM
ONQ,DUS
PMI,BRE
PMI,ERF
PMI,FDH
PMI,KSF
PMI,RLG
PRN,LGW
RHO,DUS
RLG,AYT
RLG,PMI
SKP,SXF
SXF,AYT
SXF,SKP
TLS,BRS
TLS,CEG
TLS,XFW
TXL,AYT
VIE,BRE
XFW,TLS
CDG,LYS
CDG,TLS
MRS,CDG
AMS,BRN
BCN,BRN
BRN,AMS
BRN,BCN
BRN,CGN
BRN,EBA
BRN,HAM
BRN,IBZ
BRN,LCY
BRN,MUC
BRN,OLB
BRN,PMI
BRN,TXL
BRN,VIE
CGN,BRN
EBA,BRN
HAM,BRN
IBZ,BRN
LCY,BRN
MUC,BRN
OLB,BRN
PMI,BRN
TXL,BRN
VIE,BRN
ABZ,EMA
ABZ,HUY
ABZ,LBA
ABZ,MME
ABZ,NCL
ABZ,NWI
ABZ,SVG
ABZ,SYY
ABZ,WIC
BHX,NCL
CWL,NCL
DIJ,TLS
EMA,ABZ
HUY,ABZ
HUY,NWI
LBA,ABZ
LBA,SOU
LRT,LYS
LYS,LRT
MME,ABZ
NCL,ABZ
NCL,BHX
NCL,CWL
NCL,SVG
NWI,ABZ
NWI,HUY
SOU,LBA
SVG,ABZ
SVG,NCL
SYY,ABZ
TLS,DIJ
WIC,ABZ
EGC,PGX
ETZ,MRS
ETZ,TLS
GVA,MRS
LEH,LYS
LIG,NCE
LIG,ORY
LYS,LEH
MRS,ETZ
MRS,GVA
MRS,MXP
MRS,PUF
MXP,MRS
MXP,TLS
NCE,LIG
ORY,LIG
ORY,PGX
PGX,EGC
PGX,ORY
PUF,MRS
TLS,ETZ
TLS,MXP
AYT,BHX
AYT,GLA
AYT,LGW
AYT,MAN
BFS,DLM
BFS,PMI
BHX,AYT
BHX,DLM
BHX,PMI
BJV,MAN
BRS,AYT
BRS,DLM
BRS,PMI
DLM,BFS
DLM,BHX
DLM,BRS
DLM,GLA
DLM,LGW
DLM,MAN
DLM,NCL
EMA,DLM
GLA,AYT
GLA,DLM
LGW,AYT
LGW,DLM
LGW,PMI
MAN,AYT
MAN,BJV
MAN,DLM
MAN,MLA
MAN,PMI
MLA,MAN
NCL,DLM
PMI,BHX
PMI,LGW
PMI,MAN
AGH,BMA
BMA,AGH
BMA,BRU
BMA,GOT
BMA,HAD
BMA,HEL
BMA,KLR
BMA,MMX
BMA,OSD
BMA,RNB
BMA,SDL
BMA,UME
BMA,VBY
BMA,VXO
BRU,BMA
BRU,CPH
BRU,GOT
CPH,BRU
GOT,BMA
GOT,BRU
GSE,VBY
HAD,BMA
HEL,BMA
KLR,BMA
MMX,BMA
MMX,VBY
OSD,BMA
RNB,BMA
SDL,BMA
TXL,UME
UME,BMA
UME,TXL
VBY,BMA
VBY,GSE
VBY,MMX
VXO,BMA
ARN,LHR
ARN,MAN
ARN,TKU
ARN,TMP
ARN,VAA
BGO,OSL
BRU,LIS
CPH,MAN
CPH,TRD
LHR,ARN
LIS,BRU
MAD,OPO
MAN,ARN
MAN,CPH
OPO,MAD
SVG,OSL
TKU,ARN
TMP,ARN
TRD,CPH
VAA,ARN
AAL,BLL
ADA,ESB
ADA,SAW
ADB,ESB
ADB,HAM
ADB,SAW
ADF,ESB
AJI,ESB
AMS,SAW
AOE,BRU
ASR,SAW
AYT,ESB
AYT,HAM
AYT,SAW
BAL,ESB
BGG,ESB
BIO,SCQ
BJV,ESB
BJV,SAW
BLL,AAL
BRU,AOE
BRU,SAW
CDG,SAW
CKZ,ESB
DIY,ESB
DIY,SAW
DUS,SAW
ERC,ESB
ERZ,ESB
ERZ,SAW
ESB,ADA
ESB,ADB
ESB,ADF
ESB,AJI
ESB,AYT
ESB,BAL
ESB,BGG
ESB,BJV
ESB,CKZ
ESB,DIY
ESB,ERC
ESB,ERZ
ESB,EZS
ESB,FRA
ESB,GNY
ESB,GZP
ESB,GZT
ESB,HTY
ESB,IGD
ESB,KCM
ESB,KCO
ESB,KSY
ESB,MLX
ESB,MQM
ESB,MSR
ESB,SAW
ESB,TEQ
ESB,TZX
ESB,VAN
ESB,VIE
EZS,ESB
EZS,SAW
FRA,ESB
FRA,SAW
GNY,ESB
GZP,ESB
GZT,ESB
GZT,SAW
HAM,ADB
HAM,AYT
HTY,ESB
HTY,SAW
IGD,ESB
KBP,SAW
KCM,ESB
KCO,ESB
KSY,ESB
KSY,SAW
KYA,SAW
LGW,SAW
MLA,SAW
MLX,ESB
MQM,ESB
MQM,SAW
MSR,ESB
MUC,SAW
MXP,SAW
SAW,ADA
SAW,ADB
SAW,AMS
SAW,ASR
SAW,AYT
SAW,BJV
SAW,BRU
SAW,CDG
SAW,DIY
SAW,DUS
SAW,ERZ
SAW,ESB
SAW,EZS
SAW,FRA
SAW,GZT
SAW,HTY
SAW,KBP
SAW,KSY
SAW,KYA
SAW,LGW
SAW,MLA
SAW,MQM
SAW,MUC
SAW,MXP
SAW,SJJ
SAW,TZX
SAW,VAN
SAW,VAS
SAW,VIE
SCQ,BIO
SJJ,SAW
TEQ,ESB
TLL,VNO
TZX,ESB
TZX,SAW
VAN,ESB
VAN,SAW
VAS,SAW
VIE,ESB
VIE,SAW
VNO,TLL
ADB,BHX
ADB,LGW
ADB,MAN
AGP,CWL
AGP,GLA
AGP,LGW
AGP,LTN
AGP,MAN
AGP,NCL
AGP,ORY
ALC,BHX
ALC,BRS
ALC,CWL
ALC,EMA
ALC,GLA
ALC,LGW
ALC,MAN
ALC,NCL
ATH,LYS
ATH,NTE
ATH,ORY
AYT,BHX
AYT,BRS
AYT,LGW
AYT,LTN
AYT,MAN
AYT,ORY
BHX,ADB
BHX,ALC
BHX,AYT
BHX,BJV
BHX,DBV
BHX,DLM
BHX,FAO
BHX,FNC
BHX,PMI
BJV,LGW
BJV,MAN
BJV,ORY
BOH,PMI
BRS,ALC
BRS,CFU
BRS,DLM
BRS,MAH
BRS,PMI
BUD,ORY
CFU,BRS
CFU,LGW
CFU,MAN
CTA,LGW
CTA,MAN
CTA,ORY
CWL,AGP
CWL,ALC
CWL,DLM
CWL,HER
CWL,PMI
CWL,RHO
DBV,BHX
DBV,LGW
DBV,MAN
DBV,ORY
DLM,BHX
DLM,BRS
DLM,CWL
DLM,EMA
DLM,GLA
DLM,LBA
DLM,LGW
DLM,LTN
DLM,MAN
DLM,NCL
DLM,STN
DSA,PMI
EDI,PMI
EMA,ALC
EMA,DLM
EMA,FAO
EMA,IBZ
EMA,MAH
EMA,PMI
EMA,RHO
EXT,FAO
EXT,PMI
FAO,BHX
FAO,EMA
FAO,GLA
FAO,LGW
FAO,LTN
FAO,MAN
FAO,NCL
FAO,ORY
FAO,STN
FCO,NTE
FCO,VCE
FNC,BHX
FNC,LGW
FNC,MAN
FNC,OPO
GLA,AGP
GLA,ALC
GLA,BJV
GLA,DLM
GLA,FAO
GLA,IBZ
GLA,PMI
GLA,RHO
HER,BHX
HER,LGW
HER,LYS
HER,MAN
HER,NTE
HER,ORY
IBZ,EMA
IBZ,LBA
IBZ,LTN
IBZ,MAN
IBZ,NCL
IBZ,ORY
IBZ,STN
JMK,LGW
KGS,LGW
LBA,DLM
LBA,IBZ
LBA,PMI
LEI,MAN
LGW,ADB
LGW,AGP
LGW,ALC
LGW,AYT
LGW,BJV
LGW,CFU
LGW,CHQ
LGW,CTA
LGW,DBV
LGW,DLM
LGW,FAO
LGW,FNC
LGW,HER
LGW,IBZ
LGW,JMK
LGW,JTR
LGW,KGS
LGW,MAH
LGW,MLA
LGW,NAP
LGW,PMI
LGW,PVK
LGW,RHO
LGW,SKG
LGW,VCE
LGW,VRN
LGW,ZTH
LIL,VCE
LIS,NTE
LIS,ORY
LTN,AGP
LTN,AYT
LTN,DLM
LTN,FAO
LTN,IBZ
LTN,PMI
LYS,ATH
LYS,HER
LYS,OPO
LYS,SVQ
MAH,EMA
MAH,LGW
MAH,MAN
MAN,ADB
MAN,AGP
MAN,ALC
MAN,AYT
MAN,BJV
MAN,CFU
MAN,CTA
MAN,DBV
MAN,DLM
MAN,FAO
MAN,FNC
MAN,HER
MAN,IBZ
MAN,JTR
MAN,KGS
MAN,LEI
MAN,MAH
MAN,NAP
MAN,PMI
MAN,PUY
MAN,PVK
MAN,RHO
MAN,VCE
MAN,VRN
MAN,ZTH
MLA,LGW
MLA,NTE
MLA,ORY
NAP,LGW
NAP,MAN
NAP,ORY
NCL,AGP
NCL,ALC
NCL,DLM
NCL,FAO
NCL,HER
NCL,IBZ
NCL,PMI
NCL,RHO
NTE,ATH
NTE,FCO
NTE,HER
NTE,LIS
NTE,MLA
NTE,OPO
NTE,SVQ
NTE,TXL
NTE,VCE
OPO,FNC
OPO,LYS
OPO,NTE
OPO,ORY
ORY,AGP
ORY,ATH
ORY,AYT
ORY,BJV
ORY,BUD
ORY,CTA
ORY,DBV
ORY,FAO
ORY,HER
ORY,IBZ
ORY,LIS
ORY,MLA
ORY,NAP
ORY,OPO
ORY,PMO
ORY,PRG
ORY,PSA
ORY,SAW
ORY,SVQ
ORY,VCE
PMI,BHX
PMI,BOH
PMI,BRS
PMI,CWL
PMI,DSA
PMI,EDI
PMI,EMA
PMI,EXT
PMI,GLA
PMI,LBA
PMI,LGW
PMI,LTN
PMI,MAN
PMI,NCL
PMI,STN
PMO,ORY
PRG,ORY
PSA,ORY
PUY,MAN
PVK,LGW
PVK,MAN
RHO,EMA
RHO,LGW
RHO,MAN
RHO,NCL
RHO,STN
SAW,ORY
STN,DLM
STN,FAO
STN,IBZ
STN,KGS
STN,MAH
STN,PMI
STN,RHO
SVQ,LYS
SVQ,NTE
SVQ,ORY
TXL,NTE
VCE,LGW
VCE,LIL
VCE,MAN
VCE,NTE
VCE,ORY
VRN,LGW
VRN,MAN
ZTH,LGW
AYT,BHX
AYT,BRS
AYT,LGW
AYT,MAN
BHX,AYT
BHX,DLM
BHX,PMI
BRS,PMI
DLM,BHX
DLM,LGW
DLM,MAN
DSA,PMI
EMA,PMI
EXT,PMI
FNC,GLA
GLA,FNC
GLA,PMI
HER,BHX
LGW,AYT
LGW,DLM
LGW,PMI
LGW,PVK
LGW,RHO
MAN,DLM
MAN,MLA
MAN,NAP
MAN,PMI
MAN,RHO
MLA,MAN
NAP,MAN
NCL,DLM
NCL,PMI
PMI,BHX
PMI,BRS
PMI,DSA
PMI,EMA
PMI,EXT
PMI,GLA
PMI,LGW
PMI,MAN
PMI,NCL
PVK,LGW
RHO,LGW
RHO,MAN
STN,PMI
AGP,LIS
AMS,LIS
AMS,OPO
ARN,LIS
BCN,LIS
BCN,OPO
BIO,LIS
BLQ,LIS
BLQ,ZAG
BOD,LIS
BRU,FAO
BRU,LIS
BRU,OPO
BUD,LIS
CPH,LIS
DUS,LIS
FAO,BRU
FAO,FRA
FAO,LIS
FAO,MUC
FCO,LIS
FCO,OPO
FNC,LGW
FNC,LIS
FNC,OPO
FNC,VIE
FRA,FAO
FRA,LIS
FRA,OPO
GVA,LIS
GVA,OPO
HAM,LIS
HEL,LIS
KBP,LIS
LCG,LIS
LGW,FNC
LGW,LIS
LGW,OPO
LHR,LIS
LIS,AGP
LIS,AMS
LIS,ARN
LIS,BCN
LIS,BIO
LIS,BLQ
LIS,BOD
LIS,BRU
LIS,BUD
LIS,CPH
LIS,DUS
LIS,FAO
LIS,FCO
LIS,FNC
LIS,FRA
LIS,GVA
LIS,HAM
LIS,HEL
LIS,KBP
LIS,LCG
LIS,LGW
LIS,LHR
LIS,LUX
LIS,LYS
LIS,MAD
LIS,MAN
LIS,MRS
LIS,MUC
LIS,MXP
LIS,NCE
LIS,OPO
LIS,ORY
LIS,OSL
LIS,OTP
LIS,PRG
LIS,PXO
LIS,SVQ
LIS,SXF
LIS,TLS
LIS,VCE
LIS,VIE
LIS,VLC
LIS,WAW
LIS,ZRH
LUX,LIS
LUX,OPO
LYS,LIS
MAD,LIS
MAD,OPO
MAN,LIS
MRS,LIS
MUC,FAO
MUC,LIS
MXP,LIS
MXP,OPO
NCE,LIS
OPO,AMS
OPO,BCN
OPO,BRU
OPO,FCO
OPO,FNC
OPO,FRA
OPO,GVA
OPO,LGW
OPO,LIS
OPO,LUX
OPO,MAD
OPO,MXP
OPO,ORY
OPO,ZRH
ORY,LIS
ORY,OPO
OSL,LIS
OTP,LIS
PRG,LIS
PXO,LIS
SVQ,LIS
SXF,LIS
TLS,LIS
VCE,LIS
VIE,FNC
VIE,LIS
VLC,LIS
WAW,LIS
ZAG,BLQ
ZRH,LIS
ZRH,OPO
OPO,LIS
ABZ,LGW
ABZ,LTN
ADB,LGW
AGP,BFS
AGP,BRS
AGP,BSL
AGP,CDG
AGP,GLA
AGP,GVA
AGP,LGW
AGP,LPL
AGP,LTN
AGP,MAN
AGP,MXP
AGP,NCL
AGP,SEN
AGP,STN
AGP,SXF
AHO,MXP
AJA,BSL
AJA,CDG
AJA,GVA
AJA,LGW
AJA,LYS
ALC,BFS
ALC,BRS
ALC,BSL
ALC,EDI
ALC,GLA
ALC,GVA
ALC,LGW
ALC,LPL
ALC,LTN
ALC,MAN
ALC,NCL
ALC,SEN
AMS,BFS
AMS,BOD
AMS,BRS
AMS,BSL
AMS,EDI
AMS,FCO
AMS,GLA
AMS,GVA
AMS,LGW
AMS,LIS
AMS,LPL
AMS,LTN
AMS,MAN
AMS,MXP
AMS,NCL
AMS,PRG
AMS,SEN
AMS,STN
AMS,SXF
ARN,GVA
ATH,EDI
ATH,FCO
ATH,GVA
ATH,HAM
ATH,LGW
ATH,MAN
ATH,MXP
ATH,ORY
ATH,SXF
AYT,BSL
AYT,LGW
AYT,MAN
BCN,BFS
BCN,BRS
BCN,BSL
BCN,CDG
BCN,GVA
BCN,LGW
BCN,LPL
BCN,LTN
BCN,LYS
BCN,MXP
BCN,NCE
BCN,NCL
BCN,SEN
BCN,SXF
BDS,BSL
BDS,GVA
BDS,MXP
BEG,FCO
BEG,GVA
BEG,MXP
BES,LYS
BFS,AGP
BFS,ALC
BFS,AMS
BFS,BCN
BFS,BHX
BFS,BRS
BFS,CDG
BFS,EDI
BFS,FAO
BFS,GLA
BFS,KRK
BFS,LGW
BFS,LPL
BFS,LTN
BFS,MAN
BFS,MLA
BFS,NCE
BFS,NCL
BFS,PMI
BFS,STN
BGO,LGW
BHX,BFS
BIA,CDG
BIA,GVA
BIA,LGW
BIA,LYS
BIA,TLS
BIO,GVA
BIO,LIS
BIO,MAN
BIO,STN
BIQ,CDG
BJV,BRS
BJV,EDI
BJV,LGW
BJV,LPL
BJV,STN
BLQ,CDG
BLQ,LGW
BOD,AMS
BOD,BRS
BOD,BRU
BOD,BSL
BOD,GVA
BOD,LGW
BOD,LIL
BOD,LIS
BOD,LTN
BOD,LYS
BOD,MXP
BOD,NCE
BRI,CDG
BRI,LGW
BRI,MXP
BRS,AGP
BRS,ALC
BRS,AMS
BRS,BCN
BRS,BFS
BRS,BJV
BRS,BOD
BRS,CDG
BRS,CFU
BRS,CPH
BRS,DLM
BRS,EDI
BRS,FAO
BRS,FCO
BRS,FNC
BRS,GLA
BRS,GVA
BRS,HER
BRS,INV
BRS,KRK
BRS,LIS
BRS,MAD
BRS,MJV
BRS,NCE
BRS,NCL
BRS,PMI
BRS,PRG
BRS,PSA
BRS,SXF
BRS,TLS
BRU,BOD
BRU,BSL
BRU,GVA
BRU,LGW
BRU,LYS
BRU,MXP
BRU,NAP
BRU,NCE
BRU,SXF
BRU,TLS
BSL,AGP
BSL,AJA
BSL,ALC
BSL,AMS
BSL,AYT
BSL,BCN
BSL,BDS
BSL,BOD
BSL,BRU
BSL,BUD
BSL,CAG
BSL,CPH
BSL,CTA
BSL,DRS
BSL,EDI
BSL,FAO
BSL,FCO
BSL,HAM
BSL,KRK
BSL,LGW
BSL,LIS
BSL,MAD
BSL,MAN
BSL,MPL
BSL,NAP
BSL,NCE
BSL,NTE
BSL,OLB
BSL,OPO
BSL,PMI
BSL,PRN
BSL,SCQ
BSL,SKG
BSL,SPU
BSL,SVQ
BSL,SXF
BSL,TLS
BSL,VCE
BUD,BSL
BUD,CDG
BUD,GVA
BUD,LGW
BUD,LTN
BUD,SXF
CAG,BSL
CAG,GVA
CAG,MXP
CAG,STN
CAG,SXF
CDG,AGP
CDG,AJA
CDG,BCN
CDG,BFS
CDG,BIA
CDG,BIQ
CDG,BLQ
CDG,BRI
CDG,BRS
CDG,BUD
CDG,CPH
CDG,CTA
CDG,EDI
CDG,GLA
CDG,KRK
CDG,LGW
CDG,LIS
CDG,LPL
CDG,LTN
CDG,MAD
CDG,MXP
CDG,NAP
CDG,NCE
CDG,OPO
CDG,PRG
CDG,TLS
CDG,VCE
CFU,BRS
CFU,LGW
CFU,LTN
CFU,MAN
CGN,LGW
CHQ,LGW
CPH,BRS
CPH,BSL
CPH,CDG
CPH,EDI
CPH,FCO
CPH,GVA
CPH,HAM
CPH,LGW
CPH,MAN
CPH,MXP
CPH,STN
CPH,SXF
CTA,BSL
CTA,CDG
CTA,GVA
CTA,HAM
CTA,LGW
CTA,LTN
CTA,MAN
CTA,MXP
CTA,NAP
DBV,EDI
DBV,GVA
DBV,LGW
DBV,STN
DLM,BRS
DLM,EDI
DLM,LGW
DLM,MAN
DLM,STN
DRS,BSL
DTM,LTN
DUS,LGW
EDI,ALC
EDI,AMS
EDI,ATH
EDI,BFS
EDI,BJV
EDI,BRS
EDI,BSL
EDI,CDG
EDI,CPH
EDI,DBV
EDI,DLM
EDI,GVA
EDI,HAM
EDI,HER
EDI,KRK
EDI,LGW
EDI,LIS
EDI,LTN
EDI,LYS
EDI,MAD
EDI,MUC
EDI,MXP
EDI,NAP
EDI,NCE
EDI,PMI
EDI,PRG
EDI,SEN
EDI,STN
EDI,SXF
EFL,LGW
FAO,BFS
FAO,BRS
FAO,BSL
FAO,GLA
FAO,GVA
FAO,LGW
FAO,LPL
FAO,LTN
FAO,NCL
FAO,ORY
FAO,SEN
FCO,AMS
FCO,ATH
FCO,BEG
FCO,BRS
FCO,BSL
FCO,CPH
FCO,GVA
FCO,HAM
FCO,LGW
FCO,LIN
FCO,LYS
FCO,MXP
FCO,NCE
FCO,NTE
FCO,ORY
FCO,PMO
FCO,PRG
FCO,SKG
FCO,SXF
FCO,TLS
FNC,BRS
FNC,LGW
FNC,LIS
GIB,LGW
GLA,AGP
GLA,ALC
GLA,AMS
GLA,BFS
GLA,BRS
GLA,CDG
GLA,FAO
GLA,JER
GLA,KGS
GLA,LGW
GLA,LTN
GLA,PMI
GLA,STN
GLA,SXF
GVA,AGP
GVA,AJA
GVA,ALC
GVA,AMS
GVA,ARN
GVA,ATH
GVA,BCN
GVA,BDS
GVA,BEG
GVA,BIA
GVA,BIO
GVA,BOD
GVA,BRS
GVA,BRU
GVA,BUD
GVA,CAG
GVA,CPH
GVA,CTA
GVA,DBV
GVA,EDI
GVA,FAO
GVA,FCO
GVA,HER
GVA,IBZ
GVA,JMK
GVA,LGW
GVA,LIL
GVA,LIS
GVA,LPL
GVA,LTN
GVA,MAD
GVA,MAN
GVA,NAP
GVA,NCE
GVA,NTE
GVA,OLB
GVA,OPO
GVA,ORY
GVA,PMI
GVA,PRN
GVA,SCQ
GVA,SEN
GVA,SPU
GVA,SVQ
GVA,SXF
GVA,TLS
GVA,VCE
HAM,ATH
HAM,BSL
HAM,CPH
HAM,CTA
HAM,EDI
HAM,FCO
HAM,LGW
HAM,LTN
HAM,MAN
HAM,MXP
HAM,NAP
HAM,NCE
