Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance
DUS,BSL,Duesseldorf,Germany,Mulhouse,France,51.289501,6.766780000000001,47.59,7.5291667,415.0361388516746
DUS,CAG,Duesseldorf,Germany,Cagliari,Italy,51.289501,6.766780000000001,39.251499,9.05428,1350.30272067324
DUS,CTA,Duesseldorf,Germany,Catania,Italy,51.289501,6.766780000000001,37.466801,15.0664,1670.0090529248314
DUS,CWL,Duesseldorf,Germany,Cardiff,United Kingdom,51.289501,6.766780000000001,51.39670181274414,-3.343329906463623,701.7777363594114
DUS,DBV,Duesseldorf,Germany,Dubrovnik,Croatia,51.289501,6.766780000000001,42.5614013671875,18.268199920654297,1302.6377200047748
DUS,DRS,Duesseldorf,Germany,Dresden,Germany,51.289501,6.766780000000001,51.1328010559082,13.767200469970703,487.76347017180046
DUS,DUB,Duesseldorf,Germany,Dublin,Ireland,51.289501,6.766780000000001,53.421299,-6.27007,915.1061161724592
DUS,GVA,Duesseldorf,Germany,Geneva,Switzerland,51.289501,6.766780000000001,46.23809814453125,6.108950138092041,563.749469806704
DUS,HDF,Duesseldorf,Germany,Heringsdorf,Germany,51.289501,6.766780000000001,53.8787002563,14.152299881,575.6661149525004
DUS,HER,Duesseldorf,Germany,Heraklion,Greece,51.289501,6.766780000000001,35.3396987915,25.1802997589,2302.818657775321
DUS,IBZ,Duesseldorf,Germany,Ibiza,Spain,51.289501,6.766780000000001,38.8728981018,1.3731199502899998,1443.1477219523229
DUS,KTW,Duesseldorf,Germany,Katowice,Poland,51.289501,6.766780000000001,50.4743,19.08,867.5426574282933
DUS,LEJ,Duesseldorf,Germany,Leipzig,Germany,51.289501,6.766780000000001,51.423889,12.236389,380.0036339622633
DUS,LYS,Duesseldorf,Germany,Lyon,France,51.289501,6.766780000000001,45.725556,5.081111,630.9752810299956
DUS,MAD,Duesseldorf,Germany,Madrid,Spain,51.289501,6.766780000000001,40.471926,-3.56264,1441.2996839854334
DUS,MPL,Duesseldorf,Germany,Montpellier,France,51.289501,6.766780000000001,43.57619857788086,3.96301007270813,883.0517905070114
DUS,MXP,Duesseldorf,Germany,Milano,Italy,51.289501,6.766780000000001,45.6306,8.728110000000001,645.583019667582
DUS,NQY,Duesseldorf,Germany,Newquai,United Kingdom,51.289501,6.766780000000001,50.44060134887695,-4.995409965515137,829.9475121995755
DUS,NUE,Duesseldorf,Germany,Nuernberg,Germany,51.289501,6.766780000000001,49.498699,11.078056,364.6708667557474
DUS,OLB,Duesseldorf,Germany,Olbia,Italy,51.289501,6.766780000000001,40.898701,9.51763,1174.4896408013074
DUS,PMI,Duesseldorf,Germany,Palma de Mallorca,Spain,51.289501,6.766780000000001,39.551700592,2.73881006241,1341.9749996893797
DUS,POZ,Duesseldorf,Germany,Poznan,Poland,51.289501,6.766780000000001,52.4210014343,16.8262996674,701.6412035167913
DUS,PRG,Duesseldorf,Germany,Prague,Czech Republic,51.289501,6.766780000000001,50.1008,14.26,543.8229731788716
DUS,PRN,Duesseldorf,Germany,Pristina,Serbia,51.289501,6.766780000000001,42.5728,21.035801,1449.1698809894558
DUS,SKG,Duesseldorf,Germany,Thessaloniki,Greece,51.289501,6.766780000000001,40.51969909667969,22.97089958190918,1726.6366258272403
DUS,SPU,Duesseldorf,Germany,Split,Croatia,51.289501,6.766780000000001,43.53889846801758,16.29800033569336,1119.3173794754373
DUS,SUF,Duesseldorf,Germany,Lamezia,Italy,51.289501,6.766780000000001,38.905399,16.2423,1562.090849711944
DUS,TRN,Duesseldorf,Germany,Torino,Italy,51.289501,6.766780000000001,45.200802,7.64963,680.1673008498392
DUS,VCE,Duesseldorf,Germany,Venice,Italy,51.289501,6.766780000000001,45.505299,12.3519,763.4988855573004
DUS,WAW,Duesseldorf,Germany,Warsaw,Poland,51.289501,6.766780000000001,52.1656990051,20.9671001434,981.283749304187
DUS,WRO,Duesseldorf,Germany,Wroclaw,Poland,51.289501,6.766780000000001,51.10269927979999,16.885799408,704.8513276266574
DUS,ZAD,Duesseldorf,Germany,Zadar,Croatia,51.289501,6.766780000000001,44.108299,15.3467,1023.2267328400184
EDI,CGN,Edinburgh,United Kingdom,Cologne,Germany,55.95000076293945,-3.372499942779541,50.8658981323,7.1427397728,895.8076802463069
FAO,CGN,Faro,Portugal,Cologne,Germany,37.0144004822,-7.965909957889999,50.8658981323,7.1427397728,1950.5133996456357
FAO,HAM,Faro,Portugal,Hamburg,Germany,37.0144004822,-7.965909957889999,53.630401611328,9.988229751586902,2306.3947044180613
FAO,STR,Faro,Portugal,Stuttgart,Germany,37.0144004822,-7.965909957889999,48.6898994446,9.22196006775,1901.9458830265178
FCO,CGN,Rome,Italy,Cologne,Germany,41.8002778,12.2388889,50.8658981323,7.1427397728,1080.6606292463625
FCO,HAJ,Rome,Italy,Hannover,Germany,41.8002778,12.2388889,52.461101532,9.68507957458,1200.8662444778367
FCO,HAM,Rome,Italy,Hamburg,Germany,41.8002778,12.2388889,53.630401611328,9.988229751586902,1326.0054203595294
FCO,STR,Rome,Italy,Stuttgart,Germany,41.8002778,12.2388889,48.6898994446,9.22196006775,801.5010826360831
FCO,TXL,Rome,Italy,Berlin,Germany,41.8002778,12.2388889,52.5597,13.2877,1198.9815450253593
FDH,CGN,Friedrichshafen,Germany,Cologne,Germany,47.671298980699994,9.511489868160002,50.8658981323,7.1427397728,394.56426328199507
FKB,HAM,Karlsruhe/Baden-Baden,Germany,Hamburg,Germany,48.7793998718,8.08049964905,53.630401611328,9.988229751586902,555.4848878192762
FMM,HAM,Memmingen,Germany,Hamburg,Germany,47.9888000488,10.2395000458,53.630401611328,9.988229751586902,627.5647608107435
FMM,TXL,Memmingen,Germany,Berlin,Germany,47.9888000488,10.2395000458,52.5597,13.2877,552.3725568007118
FRA,HDF,Frankfurt,Germany,Heringsdorf,Germany,50.033333,8.570556,53.8787002563,14.152299881,573.3534449846735
GVA,DUS,Geneva,Switzerland,Duesseldorf,Germany,46.23809814453125,6.108950138092041,51.289501,6.766780000000001,563.749469806704
GVA,HAM,Geneva,Switzerland,Hamburg,Germany,46.23809814453125,6.108950138092041,53.630401611328,9.988229751586902,867.2790414339107
HAJ,BCN,Hannover,Germany,Barcelona,Spain,52.461101532,9.68507957458,41.2971,2.07846,1367.6018130093164
HAJ,CTA,Hannover,Germany,Catania,Italy,52.461101532,9.68507957458,37.466801,15.0664,1718.9937956123285
HAJ,DBV,Hannover,Germany,Dubrovnik,Croatia,52.461101532,9.68507957458,42.5614013671875,18.268199920654297,1273.639648404538
HAJ,FCO,Hannover,Germany,Rome,Italy,52.461101532,9.68507957458,41.8002778,12.2388889,1200.8662444778367
HAJ,HER,Hannover,Germany,Heraklion,Greece,52.461101532,9.68507957458,35.3396987915,25.1802997589,2262.236491199953
HAJ,MXP,Hannover,Germany,Milano,Italy,52.461101532,9.68507957458,45.6306,8.728110000000001,762.6939761493625
HAJ,NAP,Hannover,Germany,Naples,Italy,52.461101532,9.68507957458,40.886002000000005,14.2908,1333.4968140835117
HAJ,PMI,Hannover,Germany,Palma de Mallorca,Spain,52.461101532,9.68507957458,39.551700592,2.73881006241,1530.694491493166
HAJ,PRN,Hannover,Germany,Pristina,Serbia,52.461101532,9.68507957458,42.5728,21.035801,1387.809678307866
HAJ,SAW,Hannover,Germany,Istanbul,Turkey,52.461101532,9.68507957458,40.898601532,29.3092002869,1961.9679424249734
HAJ,SKG,Hannover,Germany,Thessaloniki,Greece,52.461101532,9.68507957458,40.51969909667969,22.97089958190918,1667.006298246801
HAJ,SPU,Hannover,Germany,Split,Croatia,52.461101532,9.68507957458,43.53889846801758,16.29800033569336,1106.304338584893
HAJ,STN,Hannover,Germany,London,United Kingdom,52.461101532,9.68507957458,51.8849983215,0.234999999404,647.1398550409789
HAJ,STR,Hannover,Germany,Stuttgart,Germany,52.461101532,9.68507957458,48.6898994446,9.22196006775,420.60934541451985
HAJ,SUF,Hannover,Germany,Lamezia,Italy,52.461101532,9.68507957458,38.905399,16.2423,1589.4412364069738
HAJ,VCE,Hannover,Germany,Venice,Italy,52.461101532,9.68507957458,45.505299,12.3519,797.4103741573039
HAJ,VIE,Hannover,Germany,Vienna,Austria,52.461101532,9.68507957458,48.110298156738,16.569700241089002,687.4071722284567
HAM,AMS,Hamburg,Germany,Amsterdam,Netherlands,53.630401611328,9.988229751586902,52.308601,4.76389,379.356902650655
HAM,ARN,Hamburg,Germany,Stockholm,Sweden,53.630401611328,9.988229751586902,59.65190124511699,17.918600082397,825.5040617457934
HAM,BCN,Hamburg,Germany,Barcelona,Spain,53.630401611328,9.988229751586902,41.2971,2.07846,1492.5636307154116
HAM,BGO,Hamburg,Germany,Bergen,Norway,53.630401611328,9.988229751586902,60.29339981,5.218140125,794.8250293945966
HAM,BHX,Hamburg,Germany,Birmingham,United Kingdom,53.630401611328,9.988229751586902,52.4538993835,-1.7480299472799998,794.4900140144011
HAM,BIA,Hamburg,Germany,Bastia,France,53.630401611328,9.988229751586902,42.55270004272461,9.48373031616211,1232.3455823149216
HAM,BUD,Hamburg,Germany,Budapest,Hungary,53.630401611328,9.988229751586902,47.429759999999995,19.261093,949.8154517034169
HAM,CDG,Hamburg,Germany,Paris,France,53.630401611328,9.988229751586902,49.012798,2.55,727.8466214152309
HAM,CGN,Hamburg,Germany,Cologne,Germany,53.630401611328,9.988229751586902,50.8658981323,7.1427397728,363.27867512066445
HAM,CTA,Hamburg,Germany,Catania,Italy,53.630401611328,9.988229751586902,37.466801,15.0664,1839.1170632540152
HAM,DBV,Hamburg,Germany,Dubrovnik,Croatia,53.630401611328,9.988229751586902,42.5614013671875,18.268199920654297,1373.7165300701126
HAM,FAO,Hamburg,Germany,Faro,Portugal,53.630401611328,9.988229751586902,37.0144004822,-7.965909957889999,2306.3947044180613
HAM,FCO,Hamburg,Germany,Rome,Italy,53.630401611328,9.988229751586902,41.8002778,12.2388889,1326.0054203595294
HAM,FKB,Hamburg,Germany,Karlsruhe/Baden-Baden,Germany,53.630401611328,9.988229751586902,48.7793998718,8.08049964905,555.4848878192762
HAM,FMM,Hamburg,Germany,Memmingen,Germany,53.630401611328,9.988229751586902,47.9888000488,10.2395000458,627.5647608107435
HAM,GVA,Hamburg,Germany,Geneva,Switzerland,53.630401611328,9.988229751586902,46.23809814453125,6.108950138092041,867.2790414339107
HAM,HER,Hamburg,Germany,Heraklion,Greece,53.630401611328,9.988229751586902,35.3396987915,25.1802997589,2352.9636711125427
HAM,KLU,Hamburg,Germany,Klagenfurt,Austria,53.630401611328,9.988229751586902,46.642502,14.3377,836.1790386291287
HAM,LHR,Hamburg,Germany,London,United Kingdom,53.630401611328,9.988229751586902,51.4706,-0.461941,745.4433932249115
HAM,MAD,Hamburg,Germany,Madrid,Spain,53.630401611328,9.988229751586902,40.471926,-3.56264,1780.8570411038572
HAM,MAN,Hamburg,Germany,Manchester,United Kingdom,53.630401611328,9.988229751586902,53.35369873046875,-2.2749500274658203,810.8316563604448
HAM,MXP,Hamburg,Germany,Milano,Italy,53.630401611328,9.988229751586902,45.6306,8.728110000000001,894.1165104007666
HAM,NAP,Hamburg,Germany,Naples,Italy,53.630401611328,9.988229751586902,40.886002000000005,14.2908,1453.1503473795226
HAM,NCE,Hamburg,Germany,Nice,France,53.630401611328,9.988229751586902,43.658401489300005,7.215869903560001,1127.1595229747497
HAM,NUE,Hamburg,Germany,Nuernberg,Germany,53.630401611328,9.988229751586902,49.498699,11.078056,465.5440748643671
HAM,OLB,Hamburg,Germany,Olbia,Italy,53.630401611328,9.988229751586902,40.898701,9.51763,1416.1375123891617
HAM,OSL,Hamburg,Germany,Oslo,Norway,53.630401611328,9.988229751586902,60.121,11.0502,724.5758073105765
HAM,PMI,Hamburg,Germany,Palma de Mallorca,Spain,53.630401611328,9.988229751586902,39.551700592,2.73881006241,1658.5016376331082
HAM,PRG,Hamburg,Germany,Prague,Czech Republic,53.630401611328,9.988229751586902,50.1008,14.26,489.78114627231673
HAM,PRN,Hamburg,Germany,Pristina,Serbia,53.630401611328,9.988229751586902,42.5728,21.035801,1474.359602568063
HAM,RJK,Hamburg,Germany,Rijeka,Croatia,53.630401611328,9.988229751586902,45.21689987182617,14.570300102233888,991.9811112303615
HAM,SAW,Hamburg,Germany,Istanbul,Turkey,53.630401611328,9.988229751586902,40.898601532,29.3092002869,2019.739841020778
HAM,SKG,Hamburg,Germany,Thessaloniki,Greece,53.630401611328,9.988229751586902,40.51969909667969,22.97089958190918,1752.3639144187764
HAM,SPU,Hamburg,Germany,Split,Croatia,53.630401611328,9.988229751586902,43.53889846801758,16.29800033569336,1213.1546697337901
HAM,STR,Hamburg,Germany,Stuttgart,Germany,53.630401611328,9.988229751586902,48.6898994446,9.22196006775,551.9424771472789
HAM,TLS,Hamburg,Germany,Toulouse,France,53.630401611328,9.988229751586902,43.629101,1.36382,1277.9189842634805
HAM,VCE,Hamburg,Germany,Venice,Italy,53.630401611328,9.988229751586902,45.505299,12.3519,919.2720675815303
HAM,VIE,Hamburg,Germany,Vienna,Austria,53.630401611328,9.988229751586902,48.110298156738,16.569700241089002,767.4636458170978
HAM,VRN,Hamburg,Germany,Villafranca,Italy,53.630401611328,9.988229751586902,45.395699,10.8885,917.9407321039622
HAM,ZRH,Hamburg,Germany,Zurich,Switzerland,53.630401611328,9.988229751586902,47.464699,8.54917,693.0545681128923
HDF,CGN,Heringsdorf,Germany,Cologne,Germany,53.8787002563,14.152299881,50.8658981323,7.1427397728,581.5349473386814
HDF,DTM,Heringsdorf,Germany,Dortmund,Germany,53.8787002563,14.152299881,51.518299102799986,7.61223983765,512.6440190850309
HDF,DUS,Heringsdorf,Germany,Duesseldorf,Germany,53.8787002563,14.152299881,51.289501,6.766780000000001,575.6661149525004
HDF,FRA,Heringsdorf,Germany,Frankfurt,Germany,53.8787002563,14.152299881,50.033333,8.570556,573.3534449846735
HDF,STR,Heringsdorf,Germany,Stuttgart,Germany,53.8787002563,14.152299881,48.6898994446,9.22196006775,670.7967868841714
HEL,TXL,Helsinki,Finland,Berlin,Germany,60.317199707031,24.963300704956,52.5597,13.2877,1118.8430264403373
HER,CGN,Heraklion,Greece,Cologne,Germany,35.3396987915,25.1802997589,50.8658981323,7.1427397728,2251.435072244162
HER,DUS,Heraklion,Greece,Duesseldorf,Germany,35.3396987915,25.1802997589,51.289501,6.766780000000001,2302.818657775321
HER,HAJ,Heraklion,Greece,Hannover,Germany,35.3396987915,25.1802997589,52.461101532,9.68507957458,2262.236491199953
HER,HAM,Heraklion,Greece,Hamburg,Germany,35.3396987915,25.1802997589,53.630401611328,9.988229751586902,2352.9636711125427
HER,STR,Heraklion,Greece,Stuttgart,Germany,35.3396987915,25.1802997589,48.6898994446,9.22196006775,1977.2905556982992
HER,TXL,Heraklion,Greece,Berlin,Germany,35.3396987915,25.1802997589,52.5597,13.2877,2131.9533099073747
IBZ,CGN,Ibiza,Spain,Cologne,Germany,38.8728981018,1.3731199502899998,50.8658981323,7.1427397728,1407.8434083066222
IBZ,DUS,Ibiza,Spain,Duesseldorf,Germany,38.8728981018,1.3731199502899998,51.289501,6.766780000000001,1443.1477219523229
IBZ,STR,Ibiza,Spain,Stuttgart,Germany,38.8728981018,1.3731199502899998,48.6898994446,9.22196006775,1258.8419755604282
IBZ,TXL,Ibiza,Spain,Berlin,Germany,38.8728981018,1.3731199502899998,52.5597,13.2877,1775.7555240632366
JMK,CGN,Mykonos,Greece,Cologne,Germany,37.43510055541992,25.348100662231445,50.8658981323,7.1427397728,2072.2844721076212
JTR,CGN,Thira,Greece,Cologne,Germany,36.39920043945313,25.47929954528809,50.8658981323,7.1427397728,2171.0176748087565
KGS,CGN,Kos,Greece,Cologne,Germany,36.79330062866211,27.09169960021973,50.8658981323,7.1427397728,2224.4705164166426
KLU,CGN,Klagenfurt,Austria,Cologne,Germany,46.642502,14.3377,50.8658981323,7.1427397728,705.6442964859601
KLU,HAM,Klagenfurt,Austria,Hamburg,Germany,46.642502,14.3377,53.630401611328,9.988229751586902,836.1790386291287
KLU,TXL,Klagenfurt,Austria,Berlin,Germany,46.642502,14.3377,52.5597,13.2877,662.2794581196705
KRK,STR,Krakow,Poland,Stuttgart,Germany,50.077702,19.7848,48.6898994446,9.22196006775,779.32028942421
KTW,DUS,Katowice,Poland,Duesseldorf,Germany,50.4743,19.08,51.289501,6.766780000000001,867.5426574282933
KVA,CGN,Kavala,Greece,Cologne,Germany,40.91329956054688,24.619199752807617,50.8658981323,7.1427397728,1740.0195465716808
KVA,STR,Kavala,Greece,Stuttgart,Germany,40.91329956054688,24.619199752807617,48.6898994446,9.22196006775,1486.6497756072044
LEJ,CGN,Leipzig,Germany,Cologne,Germany,51.423889,12.236389,50.8658981323,7.1427397728,360.6239699094352
LEJ,DUS,Leipzig,Germany,Duesseldorf,Germany,51.423889,12.236389,51.289501,6.766780000000001,380.0036339622633
LEJ,STR,Leipzig,Germany,Stuttgart,Germany,51.423889,12.236389,48.6898994446,9.22196006775,372.39502033450634
LHR,CGN,London,United Kingdom,Cologne,Germany,51.4706,-0.461941,50.8658981323,7.1427397728,534.2208064423635
LHR,HAM,London,United Kingdom,Hamburg,Germany,51.4706,-0.461941,53.630401611328,9.988229751586902,745.4433932249115
LHR,STR,London,United Kingdom,Stuttgart,Germany,51.4706,-0.461941,48.6898994446,9.22196006775,756.2531171470501
LHR,TXL,London,United Kingdom,Berlin,Germany,51.4706,-0.461941,52.5597,13.2877,947.2445245714869
LIN,TXL,Milan,Italy,Berlin,Germany,45.445099,9.27674,52.5597,13.2877,843.1436200065126
LIS,CGN,Lisbon,Portugal,Cologne,Germany,38.7813,-9.13592,50.8658981323,7.1427397728,1850.4544738557865
LIS,STR,Lisbon,Portugal,Stuttgart,Germany,38.7813,-9.13592,48.6898994446,9.22196006775,1833.0439330578831
LYS,DUS,Lyon,France,Duesseldorf,Germany,45.725556,5.081111,51.289501,6.766780000000001,630.9752810299956
MAD,DUS,Madrid,Spain,Duesseldorf,Germany,40.471926,-3.56264,51.289501,6.766780000000001,1441.2996839854334
MAD,HAM,Madrid,Spain,Hamburg,Germany,40.471926,-3.56264,53.630401611328,9.988229751586902,1780.8570411038572
MAN,CGN,Manchester,United Kingdom,Cologne,Germany,53.35369873046875,-2.2749500274658203,50.8658981323,7.1427397728,699.4167323576169
MAN,HAM,Manchester,United Kingdom,Hamburg,Germany,53.35369873046875,-2.2749500274658203,53.630401611328,9.988229751586902,810.8316563604448
MPL,DUS,Montpellier,France,Duesseldorf,Germany,43.57619857788086,3.96301007270813,51.289501,6.766780000000001,883.0517905070114
MUC,DTM,Munich,Germany,Dortmund,Germany,48.353802,11.7861,51.518299102799986,7.61223983765,461.42129693754333
MXP,CGN,Milano,Italy,Cologne,Germany,45.6306,8.728110000000001,50.8658981323,7.1427397728,593.8175855681068
MXP,DUS,Milano,Italy,Duesseldorf,Germany,45.6306,8.728110000000001,51.289501,6.766780000000001,645.583019667582
MXP,HAJ,Milano,Italy,Hannover,Germany,45.6306,8.728110000000001,52.461101532,9.68507957458,762.6939761493625
MXP,HAM,Milano,Italy,Hamburg,Germany,45.6306,8.728110000000001,53.630401611328,9.988229751586902,894.1165104007666
MXP,STR,Milano,Italy,Stuttgart,Germany,45.6306,8.728110000000001,48.6898994446,9.22196006775,342.21943007550794
NAP,CGN,Naples,Italy,Cologne,Germany,40.886002000000005,14.2908,50.8658981323,7.1427397728,1238.6401864614131
NAP,HAJ,Naples,Italy,Hannover,Germany,40.886002000000005,14.2908,52.461101532,9.68507957458,1333.4968140835117
NAP,HAM,Naples,Italy,Hamburg,Germany,40.886002000000005,14.2908,53.630401611328,9.988229751586902,1453.1503473795226
NAP,STR,Naples,Italy,Stuttgart,Germany,40.886002000000005,14.2908,48.6898994446,9.22196006775,954.9763341028344
NCE,CGN,Nice,France,Cologne,Germany,43.658401489300005,7.215869903560001,50.8658981323,7.1427397728,801.4559468487387
NCE,HAM,Nice,France,Hamburg,Germany,43.658401489300005,7.215869903560001,53.630401611328,9.988229751586902,1127.1595229747497
NCE,TXL,Nice,France,Berlin,Germany,43.658401489300005,7.215869903560001,52.5597,13.2877,1086.6707467433896
NQY,DUS,Newquai,United Kingdom,Duesseldorf,Germany,50.44060134887695,-4.995409965515137,51.289501,6.766780000000001,829.9475121995755
NUE,DUS,Nuernberg,Germany,Duesseldorf,Germany,49.498699,11.078056,51.289501,6.766780000000001,364.6708667557474
NUE,HAM,Nuernberg,Germany,Hamburg,Germany,49.498699,11.078056,53.630401611328,9.988229751586902,465.5440748643671
NUE,TXL,Nuernberg,Germany,Berlin,Germany,49.498699,11.078056,52.5597,13.2877,373.7585407525794
OLB,CGN,Olbia,Italy,Cologne,Germany,40.898701,9.51763,50.8658981323,7.1427397728,1123.2838994811948
OLB,DUS,Olbia,Italy,Duesseldorf,Germany,40.898701,9.51763,51.289501,6.766780000000001,1174.4896408013074
OLB,HAM,Olbia,Italy,Hamburg,Germany,40.898701,9.51763,53.630401611328,9.988229751586902,1416.1375123891617
OLB,STR,Olbia,Italy,Stuttgart,Germany,40.898701,9.51763,48.6898994446,9.22196006775,866.6539186577958
OSL,HAM,Oslo,Norway,Hamburg,Germany,60.121,11.0502,53.630401611328,9.988229751586902,724.5758073105765
PMI,CGN,Palma de Mallorca,Spain,Cologne,Germany,39.551700592,2.73881006241,50.8658981323,7.1427397728,1303.9162441110568
PMI,DTM,Palma de Mallorca,Spain,Dortmund,Germany,39.551700592,2.73881006241,51.518299102799986,7.61223983765,1382.9114249228974
