Source Airport IATA,Destination Airport IATA,Source City,Source Country,Destination City,Destination Country,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude,Distance,Estimated Cost
LUX,MXP,Luxemburg,Luxembourg,Milano,Italy,49.6233333,6.204444400000001,45.6306,8.728110000000001,482.50291227488185,117
LYS,AJA,Lyon,France,Ajaccio,France,45.725556,5.081111,41.92359924316406,8.8029203414917,517.4295941758219,124
LYS,CTA,Lyon,France,Catania,Italy,45.725556,5.081111,37.466801,15.0664,1236.125195118053,297
LYS,FCO,Lyon,France,Rome,Italy,45.725556,5.081111,41.8002778,12.2388889,721.2660217843518,170
LYS,MXP,Lyon,France,Milano,Italy,45.725556,5.081111,45.6306,8.728110000000001,283.50989282007583,79
LYS,TLS,Lyon,France,Toulouse,France,45.725556,5.081111,43.629101,1.36382,375.0713844623203,97
MAD,FCO,Madrid,Spain,Rome,Italy,40.471926,-3.56264,41.8002778,12.2388889,1329.630399710025,318
MAD,IBZ,Madrid,Spain,Ibiza,Spain,40.471926,-3.56264,38.8728981018,1.3731199502899998,458.2453336722028,113
MAD,LCG,Madrid,Spain,La Coruna,Spain,40.471926,-3.56264,43.302101,-8.37726,507.6733678365395,122
MAD,PMI,Madrid,Spain,Palma de Mallorca,Spain,40.471926,-3.56264,39.551700592,2.73881006241,546.2065505201708,129
MAD,VGO,Madrid,Spain,Vigo,Spain,40.471926,-3.56264,42.2318000793457,-8.62677001953125,465.6992177066951,114
MAN,CDG,Manchester,United Kingdom,Paris,France,53.35369873046875,-2.2749500274658203,49.012798,2.55,587.9957805138243,137
MLA,FCO,Malta,Malta,Rome,Italy,35.857498,14.4775,41.8002778,12.2388889,688.5985986690903,163
MME,AMS,Teesside,United Kingdom,Amsterdam,Netherlands,54.50920104980469,-1.4294099807739258,52.308601,4.76389,477.65797538369566,116
MPL,CDG,Montpellier,France,Paris,France,43.57619857788086,3.96301007270813,49.012798,2.55,614.161770845712,148
MPL,FCO,Montpellier,France,Rome,Italy,43.57619857788086,3.96301007270813,41.8002778,12.2388889,704.3063180395912,166
MRS,AJA,Marseille,France,Ajaccio,France,43.439271922,5.22142410278,41.92359924316406,8.8029203414917,337.76273478913714,90
MRS,BIA,Marseille,France,Bastia,France,43.439271922,5.22142410278,42.55270004272461,9.48373031616211,360.3430062688745,94
MRS,CDG,Marseille,France,Paris,France,43.439271922,5.22142410278,49.012798,2.55,652.8189452394907,156
MRS,CLY,Marseille,France,Calvi,France,43.439271922,5.22142410278,42.52444439999999,8.793055599999999,307.80293713435987,84
MRS,FCO,Marseille,France,Rome,Italy,43.439271922,5.22142410278,41.8002778,12.2388889,602.2043583254986,146
MRS,FSC,Marseille,France,Figari,France,43.439271922,5.22142410278,41.5005989074707,9.097780227661133,384.0657288257106,98
MRS,MXP,Marseille,France,Milano,Italy,43.439271922,5.22142410278,45.6306,8.728110000000001,369.5657755537706,96
MRS,VCE,Marseille,France,Venice,Italy,43.439271922,5.22142410278,45.505299,12.3519,610.370496121204,148
MUC,FCO,Munich,Germany,Rome,Italy,48.353802,11.7861,41.8002778,12.2388889,729.5816340863447,171
MXP,BEG,Milano,Italy,Belgrade,Serbia,45.6306,8.728110000000001,44.8184013367,20.3090991974,910.6789946196152,208
MXP,CTA,Milano,Italy,Catania,Italy,45.6306,8.728110000000001,37.466801,15.0664,1049.073503333021,256
MXP,FCO,Milano,Italy,Rome,Italy,45.6306,8.728110000000001,41.8002778,12.2388889,510.77649534454815,123
MXP,LIS,Milano,Italy,Lisbon,Portugal,45.6306,8.728110000000001,38.7813,-9.13592,1651.7070875747418,438
MXP,LUX,Milano,Italy,Luxemburg,Luxembourg,45.6306,8.728110000000001,49.6233333,6.204444400000001,482.50291227488185,117
MXP,LYS,Milano,Italy,Lyon,France,45.6306,8.728110000000001,45.725556,5.081111,283.50989282007583,79
MXP,MRS,Milano,Italy,Marseille,France,45.6306,8.728110000000001,43.439271922,5.22142410278,369.5657755537706,96
MXP,NTE,Milano,Italy,Nantes,France,45.6306,8.728110000000001,47.15319824220001,-1.61073005199,810.1456575955751,188
MXP,OPO,Milano,Italy,Porto,Portugal,45.6306,8.728110000000001,41.2481002808,-8.68138980865,1484.077750927738,352
MXP,RIX,Milano,Italy,Riga,Latvia,45.6306,8.728110000000001,56.92359924316406,23.971099853515625,1635.9549421402987,434
MXP,SOF,Milano,Italy,Sofia,Bulgaria,45.6306,8.728110000000001,42.69669342041016,23.411436080932617,1213.8406532980632,293
MXP,TIA,Milano,Italy,Tirana,Albania,45.6306,8.728110000000001,41.4146995544,19.7206001282,1001.4135835837652,246
NAP,CDG,Naples,Italy,Paris,France,40.886002000000005,14.2908,49.012798,2.55,1289.6058099568638,309
NAP,CTA,Naples,Italy,Catania,Italy,40.886002000000005,14.2908,37.466801,15.0664,386.02600092414445,99
NAP,FCO,Naples,Italy,Rome,Italy,40.886002000000005,14.2908,41.8002778,12.2388889,199.1843629868141,63
NAP,LIN,Naples,Italy,Milan,Italy,40.886002000000005,14.2908,45.445099,9.27674,649.6150453262478,155
NAP,PMO,Naples,Italy,Palermo,Italy,40.886002000000005,14.2908,38.175999,13.091,318.41283731330407,86
NAP,TRN,Naples,Italy,Torino,Italy,40.886002000000005,14.2908,45.200802,7.64963,721.6754242090736,170
NAP,TRS,Naples,Italy,Ronchi De Legionari,Italy,40.886002000000005,14.2908,45.827499,13.4722,553.4318349842755,131
NCE,AJA,Nice,France,Ajaccio,France,43.658401489300005,7.215869903560001,41.92359924316406,8.8029203414917,232.32835493983913,70
NCE,BIA,Nice,France,Bastia,France,43.658401489300005,7.215869903560001,42.55270004272461,9.48373031616211,221.3764420001565,68
NCE,CLY,Nice,France,Calvi,France,43.658401489300005,7.215869903560001,42.52444439999999,8.793055599999999,179.7172900028327,60
NCE,FCO,Nice,France,Rome,Italy,43.658401489300005,7.215869903560001,41.8002778,12.2388889,459.25765499825224,113
NCE,FSC,Nice,France,Figari,France,43.658401489300005,7.215869903560001,41.5005989074707,9.097780227661133,285.1334335741062,80
NCE,VCE,Nice,France,Venice,Italy,43.658401489300005,7.215869903560001,45.505299,12.3519,455.54635691795414,112
NCL,CDG,Newcastle,United Kingdom,Paris,France,55.037498474121094,-1.6916699409484863,49.012798,2.55,729.7454393905534,171
NTE,CDG,Nantes,France,Paris,France,47.15319824220001,-1.61073005199,49.012798,2.55,371.78282813681903,96
NTE,MXP,Nantes,France,Milano,Italy,47.15319824220001,-1.61073005199,45.6306,8.728110000000001,810.1456575955751,188
NUE,CDG,Nuernberg,Germany,Paris,France,49.498699,11.078056,49.012798,2.55,620.9422392432726,150
NWI,AMS,Norwich,United Kingdom,Amsterdam,Netherlands,52.675800323500006,1.28278005123,52.308601,4.76389,239.16805300948863,71
OLB,RIX,Olbia,Italy,Riga,Latvia,40.898701,9.51763,56.92359924316406,23.971099853515625,2061.876030613891,541
OMR,OTP,Oradea,Romania,Bucharest,Romania,47.02529907226562,21.90250015258789,44.5711111,26.085,423.68992429971104,106
OPO,FCO,Porto,Portugal,Rome,Italy,41.2481002808,-8.68138980865,41.8002778,12.2388889,1738.3729802832142,460
OPO,MXP,Porto,Portugal,Milano,Italy,41.2481002808,-8.68138980865,45.6306,8.728110000000001,1484.077750927738,352
ORY,LIN,Paris,France,Milan,Italy,48.7233333,2.3794444,45.445099,9.27674,636.4680649834,153
OSL,CDG,Oslo,Norway,Paris,France,60.121,11.0502,49.012798,2.55,1348.716600813144,322
OTP,BAY,Bucharest,Romania,Baia Mare,Romania,44.5711111,26.085,47.65840148925781,23.46999931335449,398.0373606187638,101
OTP,CLJ,Bucharest,Romania,Cluj-napoca,Romania,44.5711111,26.085,46.78519821166992,23.686199188232425,308.74456529629066,84
OTP,FCO,Bucharest,Romania,Rome,Italy,44.5711111,26.085,41.8002778,12.2388889,1162.4866669571345,281
OTP,IAS,Bucharest,Romania,Iasi,Romania,44.5711111,26.085,47.17850112915039,27.6205997467041,313.33807800094706,85
OTP,KIV,Bucharest,Romania,Chisinau,Moldova,44.5711111,26.085,46.92770004272461,28.93099975585937,342.6303455988091,91
OTP,LIN,Bucharest,Romania,Milan,Italy,44.5711111,26.085,45.445099,9.27674,1322.5362130610672,316
OTP,OMR,Bucharest,Romania,Oradea,Romania,44.5711111,26.085,47.02529907226562,21.90250015258789,423.68992429971104,106
OTP,SUJ,Bucharest,Romania,Satu Mare,Romania,44.5711111,26.085,47.70330047607422,22.88570022583008,426.6090809143465,107
OTP,TSR,Bucharest,Romania,Timisoara,Romania,44.5711111,26.085,45.80989837646485,21.337900161743164,396.61160069983765,101
PMI,BCN,Palma de Mallorca,Spain,Barcelona,Spain,39.551700592,2.73881006241,41.2971,2.07846,201.9669263145331,64
PMI,MAD,Palma de Mallorca,Spain,Madrid,Spain,39.551700592,2.73881006241,40.471926,-3.56264,546.2065505201708,129
PMI,VLC,Palma de Mallorca,Spain,Valencia,Spain,39.551700592,2.73881006241,39.4893,-0.481625,276.3065588856815,78
PMO,AMS,Palermo,Italy,Amsterdam,Netherlands,38.175999,13.091,52.308601,4.76389,1698.6574626987224,450
PMO,CDG,Palermo,Italy,Paris,France,38.175999,13.091,49.012798,2.55,1470.9346266092336,349
PMO,FCO,Palermo,Italy,Rome,Italy,38.175999,13.091,41.8002778,12.2388889,409.48108806235285,103
PMO,LGW,Palermo,Italy,London,United Kingdom,38.175999,13.091,51.148102,-0.190278,1778.46436763901,470
PMO,LIN,Palermo,Italy,Milan,Italy,38.175999,13.091,45.445099,9.27674,867.6345296255007,199
PMO,NAP,Palermo,Italy,Naples,Italy,38.175999,13.091,40.886002000000005,14.2908,318.41283731330407,86
PMO,TRN,Palermo,Italy,Torino,Italy,38.175999,13.091,45.200802,7.64963,901.8735568493308,206
PMO,TXL,Palermo,Italy,Berlin,Germany,38.175999,13.091,52.5597,13.2877,1599.466804259299,425
PMO,VCE,Palermo,Italy,Venice,Italy,38.175999,13.091,45.505299,12.3519,817.2669962251442,189
PMO,VRN,Palermo,Italy,Villafranca,Italy,38.175999,13.091,45.395699,10.8885,823.2094063445195,190
PRG,CDG,Prague,Czech Republic,Paris,France,50.1008,14.26,49.012798,2.55,852.3710112360449,196
PRG,FCO,Prague,Czech Republic,Rome,Italy,50.1008,14.26,41.8002778,12.2388889,936.0123537136265,213
PRG,LIN,Prague,Czech Republic,Milan,Italy,50.1008,14.26,45.445099,9.27674,637.4049027571621,153
PRG,PSA,Prague,Czech Republic,Pisa,Italy,50.1008,14.26,43.683899,10.3927,771.4017877495595,180
PRG,VCE,Prague,Czech Republic,Venice,Italy,50.1008,14.26,45.505299,12.3519,530.4480272884263,126
PSA,CTA,Pisa,Italy,Catania,Italy,43.683899,10.3927,37.466801,15.0664,795.7366140693646,185
PSA,FCO,Pisa,Italy,Rome,Italy,43.683899,10.3927,41.8002778,12.2388889,258.0525498052076,75
PSA,PRG,Pisa,Italy,Prague,Czech Republic,43.683899,10.3927,50.1008,14.26,771.4017877495595,180
PSA,TIA,Pisa,Italy,Tirana,Albania,43.683899,10.3927,41.4146995544,19.7206001282,804.1609035319706,186
PSA,TXL,Pisa,Italy,Berlin,Germany,43.683899,10.3927,52.5597,13.2877,1009.848127920895,248
PSR,LIN,Pescara,Italy,Milan,Italy,42.431702,14.1811,45.445099,9.27674,516.0443799674665,124
PUF,CDG,Pau,France,Paris,France,43.38000106811523,-0.4186109900474548,49.012798,2.55,666.5741161796802,159
REG,FCO,Reggio Calabria,Italy,Rome,Italy,38.071201,15.6516,41.8002778,12.2388889,506.45649120119367,122
REG,LIN,Reggio Calabria,Italy,Milan,Italy,38.071201,15.6516,45.445099,9.27674,974.9199182336366,220
REG,TRN,Reggio Calabria,Italy,Torino,Italy,38.071201,15.6516,45.200802,7.64963,1033.6728148001414,253
RIX,FCO,Riga,Latvia,Rome,Italy,56.92359924316406,23.971099853515625,41.8002778,12.2388889,1878.0246486828164,495
RIX,MXP,Riga,Latvia,Milano,Italy,56.92359924316406,23.971099853515625,45.6306,8.728110000000001,1635.9549421402987,434
RIX,OLB,Riga,Latvia,Olbia,Italy,56.92359924316406,23.971099853515625,40.898701,9.51763,2061.876030613891,541
RIX,VCE,Riga,Latvia,Venice,Italy,56.92359924316406,23.971099853515625,45.505299,12.3519,1501.1310963851342,401
RNS,CDG,Rennes,France,Paris,France,48.0694999695,-1.73478996754,49.012798,2.55,332.3728666599629,89
SKG,FCO,Thessaloniki,Greece,Rome,Italy,40.51969909667969,22.97089958190918,41.8002778,12.2388889,909.0296247155608,207
SKP,FCO,Skopje,Macedonia,Rome,Italy,41.961601,21.621401,41.8002778,12.2388889,776.5818729915422,181
SOF,FCO,Sofia,Bulgaria,Rome,Italy,42.69669342041016,23.411436080932617,41.8002778,12.2388889,924.3154272322064,210
SOF,MXP,Sofia,Bulgaria,Milano,Italy,42.69669342041016,23.411436080932617,45.6306,8.728110000000001,1213.8406532980632,293
STR,CDG,Stuttgart,Germany,Paris,France,48.6898994446,9.22196006775,49.012798,2.55,489.3327860409584,118
STR,CTA,Stuttgart,Germany,Catania,Italy,48.6898994446,9.22196006775,37.466801,15.0664,1334.1650321404718,319
SUF,FCO,Lamezia,Italy,Rome,Italy,38.905399,16.2423,41.8002778,12.2388889,467.55277076390615,114
SUF,LIN,Lamezia,Italy,Milan,Italy,38.905399,16.2423,45.445099,9.27674,925.6622957752454,211
SUF,TRN,Lamezia,Italy,Torino,Italy,38.905399,16.2423,45.200802,7.64963,995.5803236715152,225
SUF,VCE,Lamezia,Italy,Venice,Italy,38.905399,16.2423,45.505299,12.3519,800.5265655873999,186
SUJ,OTP,Satu Mare,Romania,Bucharest,Romania,47.70330047607422,22.88570022583008,44.5711111,26.085,426.6090809143465,107
SVG,AMS,Stavanger,Norway,Amsterdam,Netherlands,58.876701354,5.637780189500001,52.308601,4.76389,732.3839487296551,172
SVG,CDG,Stavanger,Norway,Paris,France,58.876701354,5.637780189500001,49.012798,2.55,1114.971987606033,271
SXB,FCO,Strasbourg,France,Rome,Italy,48.53829956054688,7.628230094909668,41.8002778,12.2388889,831.4760695410088,192
TGD,FCO,Podgorica,Montenegro,Rome,Italy,42.359402,19.2519,41.8002778,12.2388889,581.9452987468813,136
TGM,OTP,Tirgu Mures,Romania,Bucharest,Romania,46.46770095825195,24.41250038146973,44.5711111,26.085,247.8863574423526,73
TIA,BLQ,Tirana,Albania,Bologna,Italy,41.4146995544,19.7206001282,44.5354,11.2887,768.2274010604904,179
TIA,BRI,Tirana,Albania,Bari,Italy,41.4146995544,19.7206001282,41.138901,16.760599,249.23800516863875,73
TIA,FCO,Tirana,Albania,Rome,Italy,41.4146995544,19.7206001282,41.8002778,12.2388889,623.3195165754831,150
TIA,GOA,Tirana,Albania,Genoa,Italy,41.4146995544,19.7206001282,44.4133,8.8375,946.0076460631806,215
TIA,MXP,Tirana,Albania,Milano,Italy,41.4146995544,19.7206001282,45.6306,8.728110000000001,1001.4135835837652,246
TIA,PSA,Tirana,Albania,Pisa,Italy,41.4146995544,19.7206001282,43.683899,10.3927,804.1609035319706,186
TIA,TRN,Tirana,Albania,Torino,Italy,41.4146995544,19.7206001282,45.200802,7.64963,1062.201812774775,259
TIA,VCE,Tirana,Albania,Venice,Italy,41.4146995544,19.7206001282,45.505299,12.3519,748.2106924184502,175
TIA,VRN,Tirana,Albania,Villafranca,Italy,41.4146995544,19.7206001282,45.395699,10.8885,838.9281779715448,193
TLS,CDG,Toulouse,France,Paris,France,43.629101,1.36382,49.012798,2.55,605.5086585177064,147
TLS,FCO,Toulouse,France,Rome,Italy,43.629101,1.36382,41.8002778,12.2388889,910.731761631576,208
TLS,LYS,Toulouse,France,Lyon,France,43.629101,1.36382,45.725556,5.081111,375.0713844623203,97
TLS,VCE,Toulouse,France,Venice,Italy,43.629101,1.36382,45.505299,12.3519,894.3214110994777,204
TRD,AMS,Trondheim,Norway,Amsterdam,Netherlands,63.45780179999999,10.9239998,52.308601,4.76389,1290.6789287545384,309
TRF,AMS,Sandefjord,Norway,Amsterdam,Netherlands,59.1866989136,10.258600235,52.308601,4.76389,837.8945739327246,193
TRN,AHO,Torino,Italy,Alghero,Italy,45.200802,7.64963,40.632099,8.29077,510.68733650374617,123
TRN,BRI,Torino,Italy,Bari,Italy,45.200802,7.64963,41.138901,16.760599,865.1987262753838,199
TRN,CDG,Torino,Italy,Paris,France,45.200802,7.64963,49.012798,2.55,573.0031024817334,134
TRN,CTA,Torino,Italy,Catania,Italy,45.200802,7.64963,37.466801,15.0664,1058.7122357492058,258
TRN,FCO,Torino,Italy,Rome,Italy,45.200802,7.64963,41.8002778,12.2388889,528.9688320290054,126
TRN,IAS,Torino,Italy,Iasi,Romania,45.200802,7.64963,47.17850112915039,27.6205997467041,1548.606442281399,413
TRN,NAP,Torino,Italy,Naples,Italy,45.200802,7.64963,40.886002000000005,14.2908,721.6754242090736,170
TRN,PMO,Torino,Italy,Palermo,Italy,45.200802,7.64963,38.175999,13.091,901.8735568493308,206
TRN,REG,Torino,Italy,Reggio Calabria,Italy,45.200802,7.64963,38.071201,15.6516,1033.6728148001414,253
TRN,SUF,Torino,Italy,Lamezia,Italy,45.200802,7.64963,38.905399,16.2423,995.5803236715152,225
TRN,TIA,Torino,Italy,Tirana,Albania,45.200802,7.64963,41.4146995544,19.7206001282,1062.201812774775,259
TRS,FCO,Ronchi De Legionari,Italy,Rome,Italy,45.827499,13.4722,41.8002778,12.2388889,458.5934966197228,113
TRS,LIN,Ronchi De Legionari,Italy,Milan,Italy,45.827499,13.4722,45.445099,9.27674,328.91174510819394,88
TRS,NAP,Ronchi De Legionari,Italy,Naples,Italy,45.827499,13.4722,40.886002000000005,14.2908,553.4318349842755,131
TSR,OTP,Timisoara,Romania,Bucharest,Romania,45.80989837646485,21.337900161743164,44.5711111,26.085,396.61160069983765,101
TXL,AMS,Berlin,Germany,Amsterdam,Netherlands,52.5597,13.2877,52.308601,4.76389,578.1873189533414,135
TXL,CDG,Berlin,Germany,Paris,France,52.5597,13.2877,49.012798,2.55,850.4976139039995,196
TXL,CTA,Berlin,Germany,Catania,Italy,52.5597,13.2877,37.466801,15.0664,1683.932987905319,446
TXL,PMO,Berlin,Germany,Palermo,Italy,52.5597,13.2877,38.175999,13.091,1599.466804259299,425
TXL,PSA,Berlin,Germany,Pisa,Italy,52.5597,13.2877,43.683899,10.3927,1009.848127920895,248
VCE,AMS,Venice,Italy,Amsterdam,Netherlands,45.505299,12.3519,52.308601,4.76389,936.9093615891184,213
VCE,ATH,Venice,Italy,Athens,Greece,45.505299,12.3519,37.9364013672,23.944499969499997,1275.9572254700688,306
VCE,CDG,Venice,Italy,Paris,France,45.505299,12.3519,49.012798,2.55,835.342209421177,193
VCE,CPH,Venice,Italy,Copenhagen,Denmark,45.505299,12.3519,55.617900848389,12.656000137329,1124.672270742495,273
VCE,CTA,Venice,Italy,Catania,Italy,45.505299,12.3519,37.466801,15.0664,921.8416302901196,210
VCE,FCO,Venice,Italy,Rome,Italy,45.505299,12.3519,41.8002778,12.2388889,412.0797470107872,104
VCE,LIS,Venice,Italy,Lisbon,Portugal,45.505299,12.3519,38.7813,-9.13592,1915.3425005237384,504
VCE,MRS,Venice,Italy,Marseille,France,45.505299,12.3519,43.439271922,5.22142410278,610.370496121204,148
VCE,NCE,Venice,Italy,Nice,France,45.505299,12.3519,43.658401489300005,7.215869903560001,455.54635691795414,112
VCE,PMO,Venice,Italy,Palermo,Italy,45.505299,12.3519,38.175999,13.091,817.2669962251442,189
VCE,PRG,Venice,Italy,Prague,Czech Republic,45.505299,12.3519,50.1008,14.26,530.4480272884263,126
VCE,RIX,Venice,Italy,Riga,Latvia,45.505299,12.3519,56.92359924316406,23.971099853515625,1501.1310963851342,401
VCE,SUF,Venice,Italy,Lamezia,Italy,45.505299,12.3519,38.905399,16.2423,800.5265655873999,186
VCE,TIA,Venice,Italy,Tirana,Albania,45.505299,12.3519,41.4146995544,19.7206001282,748.2106924184502,175
VCE,TLS,Venice,Italy,Toulouse,France,45.505299,12.3519,43.629101,1.36382,894.3214110994777,204
VGO,CDG,Vigo,Spain,Paris,France,42.2318000793457,-8.62677001953125,49.012798,2.55,1148.548813081645,278
VGO,MAD,Vigo,Spain,Madrid,Spain,42.2318000793457,-8.62677001953125,40.471926,-3.56264,465.6992177066951,114
VIE,CTA,Vienna,Austria,Catania,Italy,48.110298156738,16.569700241089002,37.466801,15.0664,1189.7782865304264,287
VIE,FCO,Vienna,Austria,Rome,Italy,48.110298156738,16.569700241089002,41.8002778,12.2388889,779.7041095903342,181
VIE,LIN,Vienna,Austria,Milan,Italy,48.110298156738,16.569700241089002,45.445099,9.27674,629.1126348190411,151
VLC,FCO,Valencia,Spain,Rome,Italy,39.4893,-0.481625,41.8002778,12.2388889,1102.4320317983495,268
VLC,PMI,Valencia,Spain,Palma de Mallorca,Spain,39.4893,-0.481625,39.551700592,2.73881006241,276.3065588856815,78
VRN,CDG,Villafranca,Italy,Paris,France,45.395699,10.8885,49.012798,2.55,746.7293565848418,175
VRN,CTA,Villafranca,Italy,Catania,Italy,45.395699,10.8885,37.466801,15.0664,947.6066651727732,215
VRN,FCO,Villafranca,Italy,Rome,Italy,45.395699,10.8885,41.8002778,12.2388889,414.29987840022073,104
VRN,PMO,Villafranca,Italy,Palermo,Italy,45.395699,10.8885,38.175999,13.091,823.2094063445195,190
VRN,TIA,Villafranca,Italy,Tirana,Albania,45.395699,10.8885,41.4146995544,19.7206001282,838.9281779715448,193
WAW,FCO,Warsaw,Poland,Rome,Italy,52.1656990051,20.9671001434,41.8002778,12.2388889,1327.0490799296238,317
WAW,LIN,Warsaw,Poland,Milan,Italy,52.1656990051,20.9671001434,45.445099,9.27674,1133.9581827980762,275
ZRH,FCO,Zurich,Switzerland,Rome,Italy,47.464699,8.54917,41.8002778,12.2388889,694.027191909743,164
AMS,MSQ,Amsterdam,Netherlands,Minsk 2,Belarus,52.308601,4.76389,53.882499694824,28.030700683594,1556.2447807626315,415
ARN,MSQ,Stockholm,Sweden,Minsk 2,Belarus,59.65190124511699,17.918600082397,53.882499694824,28.030700683594,887.7169696096366,203
BCN,MSQ,Barcelona,Spain,Minsk 2,Belarus,41.2971,2.07846,53.882499694824,28.030700683594,2375.037765891404,619
BEG,BUD,Belgrade,Serbia,Budapest,Hungary,44.8184013367,20.3090991974,47.429759999999995,19.261093,301.3857394081683,83
BUD,BEG,Budapest,Hungary,Belgrade,Serbia,47.429759999999995,19.261093,44.8184013367,20.3090991974,301.3857394081683,83
BUD,MSQ,Budapest,Hungary,Minsk 2,Belarus,47.429759999999995,19.261093,53.882499694824,28.030700683594,945.7020545193686,215
CDG,MSQ,Paris,France,Minsk 2,Belarus,49.012798,2.55,53.882499694824,28.030700683594,1835.4985347795143,484
FCO,MSQ,Rome,Italy,Minsk 2,Belarus,41.8002778,12.2388889,53.882499694824,28.030700683594,1779.0796518227753,470
FRA,MSQ,Frankfurt,Germany,Minsk 2,Belarus,50.033333,8.570556,53.882499694824,28.030700683594,1395.261856299046,332
GVA,MSQ,Geneva,Switzerland,Minsk 2,Belarus,46.23809814453125,6.108950138092041,53.882499694824,28.030700683594,1770.490314594223,468
HAJ,MSQ,Hannover,Germany,Minsk 2,Belarus,52.461101532,9.68507957458,53.882499694824,28.030700683594,1229.4224429965616,296
